CustomerID,OrderMonth,MonthlyOrderTotal
16771,2011-01,296.66
16771,2011-02,650.76
16771,2011-03,704.33
16771,2011-09,446.56
16771,2011-11,144.3
16773,2011-10,171.59
16774,2011-06,143.4
16774,2011-07,160.8
16774,2011-08,231.4
16774,2011-10,119.32
16775,2010-12,231.9
16775,2011-01,174.15
16775,2011-02,171.05
16775,2011-05,114.7
16775,2011-06,114.35
16775,2011-07,258.77
16775,2011-08,109.63
16775,2011-09,183.53
16775,2011-10,204.28
16775,2011-11,129.15
16776,2011-10,371.54
16777,2011-03,173.52
16777,2011-09,49.1
16778,2011-03,93.18
16778,2011-09,152.76
16779,2010-12,672.83
16779,2011-01,1014.0
16779,2011-02,359.67
16779,2011-03,734.18
16779,2011-04,480.34
16779,2011-05,500.09
16779,2011-06,1191.11
16779,2011-07,647.96
16779,2011-08,678.88
16779,2011-09,891.55
16779,2011-11,2386.38
16779,2011-12,879.06
16780,2011-03,161.89
16780,2011-08,260.35
16781,2010-12,294.65
16782,2010-12,547.34
16782,2011-01,336.65
16782,2011-03,183.6
16782,2011-04,112.96
16782,2011-05,129.95
16782,2011-07,288.15
16782,2011-09,161.95
16782,2011-10,-5.9
16782,2011-11,475.6
16784,2011-11,107.6
16788,2011-03,294.47
16788,2011-08,299.92
16789,2011-12,80.8
16790,2011-11,1340.62
16790,2011-12,179.5
16791,2011-01,246.98
16791,2011-03,151.9
16791,2011-05,168.87
16791,2011-08,224.12
16791,2011-10,419.05
16791,2011-11,479.36
16792,2011-03,110.38
16793,2011-10,243.84
16794,2011-06,243.91
16794,2011-07,222.13
16794,2011-08,128.31
16794,2011-09,89.52
16794,2011-10,111.16
16794,2011-11,280.86
16794,2011-12,99.41
16795,2010-12,414.88
16796,2011-09,305.62
16800,2011-11,1162.65
16801,2011-03,0.0
16801,2011-05,701.48
16801,2011-06,140.85
16803,2011-10,332.3
16804,2011-03,118.05
16804,2011-11,418.94
16805,2010-12,214.77
16805,2011-06,245.82
16806,2011-04,227.5
16806,2011-05,169.13
16806,2011-06,127.19
16806,2011-08,238.34
16807,2011-03,371.23
16807,2011-05,280.6
16807,2011-07,469.76
16808,2011-03,166.5
16808,2011-09,121.92
16809,2011-03,212.33
16809,2011-05,128.8
16809,2011-07,127.61
16809,2011-10,149.68
16809,2011-11,294.32
16810,2010-12,-33.9
16810,2011-05,309.54
16811,2011-11,314.77
16811,2011-12,232.3
16812,2010-12,479.35
16813,2011-05,191.11
16813,2011-06,252.61
16813,2011-07,422.85
16813,2011-08,162.79
16813,2011-09,229.73
16813,2011-10,244.55
16813,2011-12,148.54
16814,2010-12,273.29
16814,2011-01,1496.52
16814,2011-02,350.3
16814,2011-03,430.23
16814,2011-04,571.7
16814,2011-05,975.82
16814,2011-06,288.65
16814,2011-07,300.03
16814,2011-08,436.65
16814,2011-09,556.3
16814,2011-10,246.97
16814,2011-11,481.74
16816,2010-12,75.78
16816,2011-01,249.67
16816,2011-07,47.24
16816,2011-08,44.37
16817,2010-12,324.8
16817,2011-03,134.65
16817,2011-04,215.9
16817,2011-05,217.8
16817,2011-06,128.48
16817,2011-11,207.99
16817,2011-12,217.33
16818,2011-05,694.64
16818,2011-06,466.93
16818,2011-07,506.92
16818,2011-08,402.31
16818,2011-09,1119.41
16818,2011-11,127.76
16820,2011-09,497.61
16823,2011-04,358.38
16824,2011-06,222.9
16824,2011-11,237.74
16825,2011-06,318.7
16825,2011-11,456.48
16826,2011-10,341.7
16828,2011-08,113.5
16828,2011-09,15.0
16829,2011-07,197.22
16830,2011-11,325.91
16832,2011-05,136.65
16832,2011-06,62.5
16833,2011-01,309.48
16833,2011-03,361.81
16833,2011-12,435.24
16834,2011-04,413.46
16835,2010-12,81.75
16835,2011-08,99.1
16836,2011-08,91.32
16836,2011-10,160.55
16837,2011-04,362.94
16837,2011-05,1448.55
16837,2011-07,97.0
16837,2011-10,737.7
16837,2011-11,521.54
16838,2011-02,392.12
16838,2011-03,-5.95
16838,2011-05,196.73
16839,2010-12,552.24
16839,2011-01,1089.99
16839,2011-02,1200.3
16839,2011-03,2012.85
16839,2011-05,1716.57
16839,2011-06,1106.22
16839,2011-07,2132.82
16839,2011-08,989.05
16839,2011-09,1758.66
16839,2011-10,-442.89
16839,2011-11,2401.49
16839,2011-12,840.48
16841,2011-02,317.38
16841,2011-05,319.12
16841,2011-06,606.74
16841,2011-07,317.82
16841,2011-08,-95.2
16841,2011-11,308.76
16842,2011-02,520.57
16842,2011-07,346.38
16842,2011-08,397.24
16842,2011-10,-3.75
16843,2011-01,759.06
16843,2011-02,1240.4
16843,2011-03,-12.75
16843,2011-04,394.56
16843,2011-05,1447.88
16843,2011-06,1900.02
16843,2011-07,1629.68
16843,2011-09,1437.64
16843,2011-10,1387.33
16846,2011-10,214.32
16847,2011-10,193.44
16848,2011-10,281.42
16849,2011-06,124.57
16850,2011-01,332.41
16851,2011-10,239.46
16851,2011-12,102.99
16852,2011-06,113.06
16852,2011-11,31.85
16855,2011-10,151.2
16855,2011-11,177.2
16856,2011-11,35.4
16858,2010-12,345.89
16859,2011-03,259.84
16859,2011-07,433.77
16859,2011-08,-220.47
16861,2010-12,-22.11
16861,2011-07,70.8
16861,2011-10,102.96
16863,2010-12,162.8
16863,2011-11,318.55
16866,2011-07,207.74
16869,2011-06,387.68
16869,2011-10,276.62
16869,2011-11,133.02
16871,2011-03,927.31
16871,2011-05,1059.66
16871,2011-09,329.44
16871,2011-11,445.08
16872,2011-06,388.36
16872,2011-08,76.32
16872,2011-09,215.34
16873,2010-12,2127.89
16873,2011-04,514.53
16873,2011-05,546.88
16873,2011-06,-1.65
16873,2011-08,638.02
16873,2011-10,1385.81
16873,2011-12,1854.83
16875,2011-01,326.95
16875,2011-02,436.29
16875,2011-04,-4.95
16875,2011-07,320.66
16875,2011-10,944.52
16877,2011-05,77.75
16877,2011-07,111.23
16877,2011-10,261.93
16877,2011-11,395.71
16878,2011-09,13.3
16878,2011-11,-13.3
16880,2011-06,421.06
16880,2011-07,261.54
16880,2011-08,158.41
16880,2011-09,252.11
16880,2011-11,398.31
16881,2011-10,432.0
16882,2011-01,9.9
16882,2011-04,205.8
16882,2011-10,489.42
16883,2010-12,128.03
16883,2011-06,144.45
16884,2011-11,429.84
16885,2010-12,177.95
16885,2011-10,121.65
16885,2011-11,150.81
16887,2011-11,192.33
16889,2011-01,523.05
16889,2011-04,705.56
16889,2011-05,350.06
16891,2010-12,217.26
16891,2011-07,176.31
16891,2011-09,122.22
16891,2011-11,123.19
16891,2011-12,103.45
16892,2011-01,-15.95
16892,2011-06,102.98
16892,2011-11,280.29
16892,2011-12,122.17
16893,2010-12,145.93
16895,2011-10,202.27
16897,2011-01,213.03
16897,2011-02,0.0
16898,2010-12,47.73
16898,2011-06,201.69
16898,2011-11,187.26
16899,2010-12,170.55
16899,2011-05,177.0
16899,2011-07,162.63
16899,2011-09,77.55
16899,2011-11,381.7
16899,2011-12,301.63
16900,2011-10,70.63
16900,2011-11,117.06
16902,2011-08,1706.88
16903,2011-11,363.2
16904,2010-12,338.7
16904,2011-01,192.26
16904,2011-02,101.45
16904,2011-03,381.52
16904,2011-04,221.22
16904,2011-06,743.32
16904,2011-07,180.89
16904,2011-08,774.19
16904,2011-09,15.0
16904,2011-11,356.18
16904,2011-12,349.02
16905,2010-12,254.4
16905,2011-03,349.23
16905,2011-04,201.6
16905,2011-10,1172.73
16905,2011-11,707.99
16905,2011-12,334.7
16906,2011-04,112.69
16906,2011-05,99.0
16906,2011-06,181.3
16906,2011-09,166.6
16907,2010-12,179.92
16907,2011-02,229.83
16907,2011-04,121.36
16907,2011-07,127.88
16907,2011-11,269.77
16909,2011-09,379.14
16909,2011-10,-15.0
16910,2011-09,755.08
16910,2011-10,404.59
16910,2011-11,163.59
16910,2011-12,185.7
16912,2011-01,377.3
16912,2011-02,360.54
16912,2011-03,-30.46
16912,2011-05,404.27
16912,2011-07,392.72
16912,2011-10,860.57
16912,2011-11,143.93
16913,2011-02,113.44
16914,2011-11,183.76
16915,2011-03,54.3
16915,2011-04,112.49
16915,2011-06,41.9
16915,2011-08,173.7
16915,2011-10,129.61
16915,2011-11,109.68
16916,2010-12,196.43
16916,2011-11,365.98
16917,2011-03,391.52
16918,2011-01,275.78
16918,2011-07,247.25
16918,2011-09,299.67
16918,2011-10,220.64
16919,2010-12,540.01
16919,2011-04,935.05
16919,2011-05,580.29
16919,2011-06,321.16
16919,2011-07,215.74
16921,2011-10,154.18
16923,2010-12,540.05
16923,2011-01,308.31
16923,2011-03,1173.91
16923,2011-04,189.38
16923,2011-05,421.89
16923,2011-06,644.95
16923,2011-07,383.15
16923,2011-09,521.52
16923,2011-10,1176.16
16923,2011-11,1128.98
16924,2011-09,271.11
16924,2011-10,252.54
16924,2011-11,198.99
16926,2010-12,230.25
16927,2010-12,218.1
16927,2011-03,123.35
16927,2011-08,201.6
16928,2010-12,116.25
16928,2011-01,101.25
16928,2011-02,47.65
16928,2011-04,510.31
16928,2011-05,105.55
16928,2011-06,506.85
16928,2011-07,116.55
16928,2011-08,600.84
16928,2011-09,643.35
16929,2011-07,229.14
16929,2011-08,199.74
16929,2011-09,110.84
16929,2011-11,549.73
16929,2011-12,205.94
16930,2011-10,205.45
16930,2011-11,173.44
16931,2010-12,364.66
16931,2011-01,215.16
16931,2011-02,302.37
16931,2011-03,277.43
16931,2011-04,147.06
16931,2011-05,596.43
16931,2011-06,184.23
16931,2011-07,654.68
16931,2011-08,155.31
16931,2011-09,256.64
16931,2011-10,694.53
16931,2011-11,294.93
16931,2011-12,411.44
16932,2011-10,150.23
16933,2011-04,208.03
16933,2011-12,322.05
16934,2011-10,931.03
16936,2011-11,261.9
16938,2011-02,267.6
16938,2011-06,1285.2
16938,2011-12,325.63
16940,2011-02,757.68
16940,2011-06,1110.68
16940,2011-10,1181.52
16942,2011-04,275.34
16942,2011-05,292.92
16942,2011-06,473.46
16942,2011-07,371.24
16942,2011-11,465.55
16943,2011-01,451.03
16943,2011-03,193.6
16943,2011-05,172.1
16945,2010-12,279.85
16945,2011-02,500.79
16945,2011-03,675.94
16945,2011-05,317.1
16945,2011-06,320.08
16945,2011-07,308.71
16945,2011-08,302.74
16945,2011-09,587.33
16945,2011-10,341.02
16945,2011-11,711.94
16947,2011-04,406.48
16948,2011-01,69.6
16948,2011-03,170.94
16948,2011-07,194.48
16949,2011-01,74.42
16949,2011-03,127.79
16949,2011-05,303.54
16949,2011-06,263.0
16949,2011-10,310.48
16949,2011-12,82.04
16950,2010-12,172.0
16950,2011-08,606.41
16950,2011-10,400.15
16951,2011-02,1053.79
16951,2011-07,223.96
16951,2011-08,-15.0
16952,2011-08,167.61
16953,2011-11,20.8
16954,2010-12,346.8
16954,2011-03,594.68
16954,2011-08,303.9
16954,2011-10,225.18
16954,2011-11,233.4
16954,2011-12,381.12
16955,2010-12,164.1
16955,2011-01,165.88
16955,2011-06,163.69
16956,2011-11,292.34
16957,2011-03,114.84
16957,2011-04,301.8
16959,2011-09,117.35
16960,2011-04,201.53
16960,2011-10,156.56
16960,2011-11,148.96
16961,2011-08,234.17
16963,2011-06,110.55
16965,2011-04,201.19
16966,2011-04,409.2
16966,2011-05,745.2
16966,2011-06,326.16
16966,2011-10,2.75
16966,2011-11,279.36
16966,2011-12,385.8
16967,2011-06,319.02
16968,2011-08,253.31
16968,2011-12,186.12
16969,2011-06,397.36
16969,2011-07,81.6
16969,2011-10,171.45
16971,2011-11,357.21
16971,2011-12,-125.0
16976,2011-03,251.52
16978,2011-09,344.33
16979,2011-02,337.2
16979,2011-07,208.5
16979,2011-10,343.94
16979,2011-11,687.67
16979,2011-12,231.74
16980,2011-02,681.86
16980,2011-03,346.6
16982,2011-10,384.06
16983,2010-12,163.49
16983,2011-01,195.26
16983,2011-03,252.54
16983,2011-06,262.88
16983,2011-09,300.13
16983,2011-11,720.52
16984,2011-08,3146.91
16984,2011-09,1223.68
16985,2010-12,933.32
16985,2011-01,340.24
16985,2011-02,-2.5
16985,2011-03,828.9
16985,2011-05,812.9
16985,2011-07,663.18
16985,2011-09,501.9
16985,2011-11,1383.68
16986,2011-11,1873.2
16987,2011-05,213.05
16987,2011-06,416.4
16987,2011-10,763.67
16987,2011-12,223.68
16988,2011-12,126.12
16989,2011-07,857.7
16989,2011-09,70.95
16989,2011-10,99.0
16989,2011-11,66.0
16989,2011-12,39.6
16990,2011-05,179.0
16992,2011-02,409.15
16992,2011-05,249.55
16992,2011-09,301.2
16992,2011-11,641.96
16995,2010-12,-1.25
16996,2010-12,118.69
16996,2011-03,242.4
16996,2011-04,330.94
16996,2011-08,320.25
16996,2011-11,415.18
16997,2011-01,390.0
16997,2011-02,312.0
16998,2011-02,90.0
16998,2011-05,189.6
16998,2011-07,7.42
16999,2011-09,245.83
16999,2011-11,238.99
17001,2010-12,397.96
17001,2011-01,374.93
17001,2011-03,333.2
17001,2011-04,313.5
17001,2011-05,382.35
17001,2011-06,408.45
17001,2011-08,260.7
17001,2011-09,322.4
17001,2011-10,430.8
17001,2011-11,357.6
17001,2011-12,407.68
17002,2011-02,513.06
17002,2011-05,480.46
17002,2011-09,494.26
17004,2011-09,905.6
17004,2011-10,406.54
17006,2011-09,280.76
17006,2011-11,253.96
17006,2011-12,247.06
17007,2010-12,194.62
17007,2011-05,255.61
17007,2011-07,112.71
17007,2011-10,314.49
17010,2011-11,185.46
17011,2011-11,270.9
17014,2011-10,188.05
17014,2011-11,145.01
17014,2011-12,229.62
17015,2011-06,520.55
17015,2011-09,1045.48
17015,2011-11,272.58
17017,2010-12,2334.84
17017,2011-02,528.32
17017,2011-03,738.61
17017,2011-04,255.21
17017,2011-05,559.89
17017,2011-06,937.46
17017,2011-07,-27.98
17017,2011-09,815.04
17017,2011-10,310.82
17017,2011-11,1491.3
17017,2011-12,630.6
17018,2011-01,405.0
17018,2011-10,515.1
17019,2010-12,358.82
17019,2011-01,271.09
17019,2011-03,366.02
17019,2011-11,262.15
17022,2011-11,71.0
17024,2011-07,31.25
17024,2011-09,25.0
17024,2011-10,39.6
17025,2010-12,160.97
17025,2011-10,196.8
17026,2010-12,33.15
17026,2011-06,121.68
17027,2011-01,187.6
17027,2011-02,232.43
17027,2011-03,-28.5
17027,2011-06,212.0
17027,2011-09,232.33
17029,2011-04,358.0
17029,2011-08,358.0
17030,2011-10,146.87
17031,2011-07,225.95
17031,2011-11,154.4
17033,2010-12,307.8
17033,2011-05,300.3
17033,2011-09,422.04
17034,2011-02,141.8
17034,2011-09,223.08
17034,2011-11,369.69
17035,2011-02,214.31
17035,2011-04,174.02
17037,2011-09,1253.22
17038,2011-11,112.4
17040,2011-07,449.73
17041,2010-12,288.7
17041,2011-08,446.39
17041,2011-11,320.6
17042,2011-04,265.41
17042,2011-05,222.18
17042,2011-07,185.51
17042,2011-08,241.92
17042,2011-12,121.56
17043,2011-03,174.6
17043,2011-06,150.37
17043,2011-10,768.85
17043,2011-11,641.36
17044,2010-12,-35.1
17044,2011-11,948.48
17044,2011-12,-15.95
17045,2011-04,39.95
17045,2011-07,108.4
17045,2011-08,191.09
17046,2011-07,642.02
17047,2011-05,749.43
17047,2011-09,351.47
17048,2011-01,250.91
17048,2011-03,488.41
17048,2011-08,125.0
17049,2011-03,924.54
17049,2011-05,657.26
17049,2011-07,686.67
17049,2011-08,330.28
17049,2011-09,635.19
17049,2011-10,1279.01
17049,2011-11,738.18
17049,2011-12,338.7
17050,2011-02,660.94
17050,2011-03,826.37
17050,2011-04,670.33
17050,2011-06,459.75
17050,2011-09,568.25
17051,2011-05,240.89
17052,2011-11,399.09
17053,2011-08,496.38
17054,2011-04,612.37
17054,2011-05,306.45
17054,2011-07,286.0
17054,2011-11,149.01
17058,2011-04,582.72
17058,2011-05,236.94
17058,2011-09,360.23
17059,2010-12,722.36
17059,2011-03,446.3
17059,2011-05,329.01
17059,2011-08,739.43
17059,2011-11,843.29
17060,2011-03,234.24
17061,2011-04,1883.31
17061,2011-05,1250.82
17061,2011-06,671.9
17061,2011-07,329.3
17061,2011-08,407.4
17061,2011-09,573.4
17062,2010-12,426.79
17062,2011-01,102.64
17063,2011-02,319.37
17063,2011-03,-9.95
17063,2011-06,352.5
17063,2011-07,-25.0
17063,2011-10,420.15
17063,2011-11,366.17
17063,2011-12,-1.65
17064,2011-01,143.95
17064,2011-06,313.45
17064,2011-10,398.05
17065,2011-07,-112.35
17068,2010-12,297.45
17068,2011-01,557.7
17068,2011-03,368.55
17068,2011-04,808.05
17068,2011-05,304.35
17068,2011-06,312.75
17068,2011-07,405.15
17068,2011-08,206.69
17068,2011-09,545.2
17068,2011-10,415.67
17068,2011-11,309.78
17069,2010-12,569.7
17069,2011-04,476.37
17069,2011-07,412.58
17069,2011-09,545.78
17069,2011-11,650.79
17070,2011-08,304.24
17071,2011-02,299.75
17071,2011-03,204.78
17071,2011-04,268.6
17071,2011-06,252.19
17071,2011-07,358.4
17071,2011-09,276.85
17071,2011-10,302.65
17071,2011-11,427.21
17071,2011-12,-4.95
17073,2011-08,453.79
17073,2011-09,387.4
17073,2011-10,325.53
17073,2011-11,279.37
17075,2011-01,188.86
17075,2011-02,373.74
17075,2011-03,113.12
17075,2011-11,138.05
17076,2010-12,151.5
17076,2011-03,182.7
17076,2011-11,506.88
17078,2011-11,378.2
17079,2011-09,118.8
17080,2011-03,74.2
17080,2011-11,211.3
17081,2011-10,111.9
17081,2011-11,177.01
17082,2011-01,636.94
17082,2011-11,1366.91
17083,2011-02,996.02
17083,2011-08,409.76
17084,2011-11,2747.99
17085,2010-12,724.59
17085,2011-02,233.96
17085,2011-04,244.5
17085,2011-08,347.75
17086,2011-10,641.88
17086,2011-11,948.34
17086,2011-12,459.86
17088,2011-03,1015.83
17088,2011-06,383.28
17088,2011-09,352.62
17088,2011-11,239.28
17090,2010-12,61.2
17090,2011-02,400.8
17090,2011-04,187.05
17090,2011-09,799.16
17090,2011-10,300.3
17090,2011-12,224.04
17091,2010-12,293.45
17091,2011-01,569.75
17091,2011-04,505.57
17091,2011-06,600.69
17091,2011-09,697.59
17091,2011-11,684.96
17091,2011-12,450.8
17092,2011-03,134.9
17092,2011-08,494.42
17092,2011-09,356.6
17092,2011-10,788.11
17094,2011-01,270.2
17095,2011-01,303.2
17095,2011-02,22.65
17095,2011-11,762.35
17096,2011-03,133.49
17096,2011-07,285.6
17096,2011-10,261.91
17096,2011-11,311.68
17097,2010-12,174.72
17097,2011-01,112.92
17097,2011-08,335.39
17097,2011-11,170.74
17097,2011-12,144.15
17100,2011-11,971.74
17101,2011-06,230.58
17101,2011-10,669.15
17101,2011-11,722.0
17102,2011-03,25.5
17105,2011-02,319.4
17105,2011-07,346.38
17107,2011-03,1695.21
17107,2011-05,2422.15
17107,2011-07,2215.25
17107,2011-09,2166.21
17107,2011-11,1863.66
17109,2011-04,464.59
17109,2011-10,109.17
17109,2011-11,292.17
17110,2011-06,163.3
17111,2011-10,231.61
17114,2011-01,140.59
17114,2011-02,127.95
17114,2011-04,114.3
17114,2011-05,45.7
17114,2011-06,0.0
17114,2011-07,112.0
17114,2011-11,114.14
17114,2011-12,85.04
17115,2011-04,300.07
17115,2011-06,282.15
17115,2011-12,224.68
17117,2011-02,116.2
17118,2011-01,157.02
17119,2011-10,533.95
17119,2011-12,59.66
17120,2011-04,307.46
17122,2011-08,138.32
17123,2011-07,345.3
17124,2011-06,294.24
17125,2011-10,230.5
17126,2010-12,192.0
17126,2011-02,299.72
17126,2011-07,484.83
17128,2011-01,157.09
17131,2011-09,789.77
17131,2011-10,492.67
17131,2011-11,113.4
17131,2011-12,1067.33
17133,2011-03,683.42
17133,2011-04,358.25
17133,2011-06,1437.12
17133,2011-09,1658.9
17133,2011-11,754.55
17134,2011-03,318.7
17134,2011-08,94.5
17135,2010-12,215.58
17135,2011-02,284.97
17135,2011-10,205.06
17135,2011-11,434.12
17138,2011-03,380.5
17139,2011-02,2639.38
17139,2011-03,693.46
17139,2011-05,1357.86
17139,2011-06,875.37
17139,2011-08,1256.95
17139,2011-09,1463.44
17139,2011-10,1173.29
17139,2011-11,1108.12
17140,2011-04,454.12
17142,2011-04,579.0
17144,2011-09,595.89
17144,2011-12,388.68
17146,2010-12,298.25
17146,2011-03,265.63
17146,2011-08,185.9
17147,2011-02,374.55
17147,2011-05,563.61
17147,2011-09,376.19
17147,2011-11,365.29
17148,2011-10,124.88
17152,2011-03,315.9
17152,2011-05,1187.6
17153,2011-11,213.78
17154,2011-09,329.34
17155,2011-06,143.3
17155,2011-11,108.4
17157,2011-06,149.01
17157,2011-12,157.54
17158,2010-12,413.79
17158,2011-04,284.76
17158,2011-11,568.42
17159,2011-06,528.45
17159,2011-09,398.22
17159,2011-10,-4.15
17159,2011-11,612.21
17160,2011-04,1205.07
17160,2011-07,1038.06
17160,2011-08,758.05
17160,2011-11,516.85
17162,2011-02,424.41
17162,2011-03,211.75
17162,2011-04,183.15
17162,2011-06,337.72
17162,2011-07,298.38
17162,2011-11,251.8
17163,2011-09,123.1
17163,2011-11,170.0
17164,2011-03,627.13
17164,2011-05,316.09
17164,2011-07,327.2
17164,2011-09,745.84
17164,2011-10,-0.95
17164,2011-11,451.09
17165,2011-02,158.68
17166,2011-05,110.74
17166,2011-11,78.75
17169,2011-06,296.43
17169,2011-10,520.45
17171,2011-02,224.91
17172,2011-09,313.26
17173,2011-07,462.78
17173,2011-08,487.53
17173,2011-10,963.06
17173,2011-11,1285.08
17173,2011-12,557.2
17174,2011-05,59.9
17175,2011-02,519.08
17175,2011-06,302.62
17175,2011-07,298.18
17175,2011-10,311.06
17176,2011-05,306.13
17179,2010-12,243.0
17179,2011-04,245.31
17179,2011-06,223.48
17180,2011-01,243.99
17180,2011-04,293.16
17180,2011-10,231.17
17181,2010-12,155.52
17181,2011-10,84.4
17183,2011-08,329.67
17183,2011-10,1225.87
17183,2011-11,1017.59
17183,2011-12,713.78
17186,2011-10,144.0
17187,2011-04,203.95
17188,2010-12,404.14
17188,2011-01,910.8
17188,2011-02,-89.15
17188,2011-06,390.65
17188,2011-11,659.14
17189,2010-12,226.57
17189,2011-08,157.18
17190,2011-05,195.0
17190,2011-06,-195.0
17190,2011-10,249.74
17191,2010-12,510.11
17191,2011-03,310.77
17191,2011-06,354.82
17191,2011-09,385.81
17191,2011-11,532.17
17193,2011-06,440.26
17193,2011-09,299.04
17193,2011-10,935.16
17193,2011-11,0.0
17194,2010-12,252.62
17194,2011-03,10.0
17197,2011-11,1013.01
17198,2010-12,521.66
17198,2011-11,170.56
17201,2011-10,289.78
17203,2011-10,2563.24
17203,2011-11,996.84
17204,2010-12,-67.7
17204,2011-03,714.81
17204,2011-04,400.25
17204,2011-06,305.55
17205,2011-10,384.08
17206,2011-10,204.24
17211,2010-12,779.71
17211,2011-03,345.82
17211,2011-04,110.86
17211,2011-06,210.95
17211,2011-10,419.33
17211,2011-11,433.0
17212,2011-03,226.85
17213,2010-12,590.05
17213,2011-01,317.3
17213,2011-02,-4.25
17213,2011-03,-6.3
17213,2011-07,843.06
17213,2011-10,1001.22
17214,2010-12,171.05
17214,2011-02,282.05
17214,2011-04,158.87
17214,2011-09,165.45
17214,2011-10,196.7
17217,2011-04,113.5
17218,2010-12,601.28
17218,2011-01,169.35
17218,2011-05,172.95
17218,2011-09,412.02
17218,2011-11,487.68
17218,2011-12,108.69
17219,2011-11,114.23
17220,2010-12,317.5
17220,2011-01,320.0
17220,2011-03,415.8
17220,2011-05,409.53
17220,2011-07,371.1
17220,2011-08,331.57
17220,2011-09,444.51
17220,2011-10,283.76
17220,2011-11,293.78
17221,2011-11,132.28
17221,2011-12,202.2
17222,2011-10,328.65
17223,2010-12,292.84
17223,2011-02,124.05
17226,2011-02,393.49
17227,2010-12,142.25
17227,2011-03,223.9
17227,2011-06,107.6
17227,2011-09,139.45
17227,2011-10,107.11
17227,2011-11,219.01
17228,2010-12,355.95
17228,2011-02,123.43
17228,2011-05,208.2
17228,2011-09,368.72
17228,2011-10,432.26
17228,2011-11,417.53
17229,2011-07,157.71
17229,2011-09,161.05
17230,2010-12,2597.77
17230,2011-01,-2.55
17230,2011-02,668.05
17230,2011-03,203.4
17231,2010-12,216.31
17231,2011-01,150.98
17231,2011-02,316.89
17231,2011-03,245.62
17231,2011-05,374.06
17231,2011-06,365.29
17231,2011-08,201.07
17231,2011-10,370.17
17231,2011-11,837.83
17232,2011-11,208.04
17232,2011-12,209.73
17233,2011-11,190.88
17234,2011-06,149.89
17235,2010-12,341.9
17235,2011-11,208.16
17236,2010-12,126.28
17236,2011-01,199.33
17236,2011-02,119.76
17236,2011-04,118.45
17236,2011-06,133.91
17236,2011-11,218.4
17237,2011-11,314.69
17238,2010-12,370.09
17238,2011-01,138.55
17238,2011-03,477.93
17238,2011-05,360.68
17238,2011-06,184.59
17238,2011-07,411.73
17238,2011-09,264.31
17238,2011-10,282.93
17238,2011-11,593.67
17238,2011-12,634.62
17239,2010-12,-2.55
17239,2011-01,382.5
17242,2011-06,709.44
17242,2011-08,425.6
17243,2010-12,828.15
17243,2011-01,430.6
17243,2011-02,607.85
17243,2011-03,444.15
17243,2011-04,435.65
17243,2011-06,433.0
17243,2011-07,421.22
17243,2011-08,267.0
17243,2011-09,665.14
17243,2011-10,414.21
17243,2011-11,2609.2
17243,2011-12,935.58
17244,2011-10,954.9
17245,2011-05,171.45
17247,2011-11,280.09
17248,2011-08,318.65
17250,2011-03,162.65
17250,2011-12,219.32
17251,2010-12,269.83
17252,2011-06,337.01
17252,2011-08,11.9
17253,2011-11,178.26
17254,2011-11,169.06
17254,2011-12,102.13
17255,2011-02,108.26
17255,2011-10,183.22
17256,2011-01,127.9
17256,2011-08,112.1
17259,2010-12,367.95
17259,2011-07,213.28
17262,2010-12,268.86
17262,2011-03,584.5
17262,2011-04,102.0
17262,2011-10,298.0
17263,2011-05,63.44
17265,2011-06,377.84
17265,2011-07,172.17
17266,2011-07,113.06
17266,2011-12,183.52
17267,2011-08,317.2
17268,2011-04,276.48
17268,2011-07,35.0
17268,2011-08,452.16
17272,2011-03,657.68
17272,2011-05,747.66
17272,2011-10,739.19
17274,2011-11,107.82
17277,2011-01,717.02
17277,2011-04,348.33
17278,2011-04,246.04
17279,2011-10,187.83
17282,2011-02,723.9
17282,2011-06,274.56
17282,2011-08,687.0
17284,2011-01,716.11
17284,2011-04,207.24
17284,2011-06,281.82
17284,2011-08,272.97
17284,2011-10,158.44
17286,2011-11,151.37
17287,2010-12,222.7
17287,2011-04,145.24
17287,2011-05,132.4
17287,2011-07,202.07
17287,2011-09,177.89
17287,2011-11,168.76
17288,2010-12,133.56
17288,2011-01,103.56
17288,2011-02,53.4
17288,2011-04,127.3
17288,2011-05,245.88
17288,2011-11,753.93
17289,2011-06,164.45
17289,2011-11,758.32
17290,2011-11,348.83
17290,2011-12,164.18
17291,2011-02,550.8
17293,2010-12,346.14
17293,2011-02,123.21
17293,2011-07,235.82
17293,2011-08,161.86
17293,2011-09,250.34
17293,2011-10,236.31
17293,2011-11,306.25
17293,2011-12,194.13
17295,2011-10,279.36
17295,2011-11,267.64
17297,2011-11,128.18
17298,2011-08,498.42
17299,2011-06,151.63
17299,2011-08,116.56
17299,2011-09,297.36
17299,2011-11,91.06
17301,2011-11,163.24
17302,2011-02,182.85
17302,2011-05,120.27
17302,2011-08,342.79
17302,2011-11,474.02
17303,2010-12,250.04
17306,2010-12,324.0
17306,2011-01,732.14
17306,2011-02,601.94
17306,2011-03,1069.08
17306,2011-05,451.7
17306,2011-06,1265.2
17306,2011-07,1037.44
17306,2011-08,611.24
17306,2011-09,1082.92
17306,2011-11,1425.07
17307,2010-12,-152.64
17309,2011-09,82.75
17311,2011-01,556.46
17311,2011-09,828.39
17312,2011-07,644.3
