CustomerID,OrderMonth,PreviousOrderMonth
13301,2011-08,2011-07
13305,2011-02,2010-12
13305,2011-03,2011-02
13305,2011-04,2011-03
13305,2011-08,2011-07
13305,2011-09,2011-08
13305,2011-12,2011-11
13308,2011-06,2011-05
13308,2011-11,2011-10
13314,2011-10,2011-09
13318,2011-12,2011-11
13319,2011-01,2010-12
13319,2011-02,2011-01
13319,2011-03,2011-02
13319,2011-04,2011-03
13319,2011-05,2011-04
13319,2011-06,2011-05
13319,2011-07,2011-06
13319,2011-08,2011-07
13319,2011-09,2011-08
13319,2011-10,2011-09
13319,2011-11,2011-10
13319,2011-12,2011-11
13320,2011-09,2011-08
13324,2011-01,2010-12
13324,2011-05,2011-04
13362,2011-11,2011-10
13362,2011-12,2011-11
13363,2011-11,2011-10
13364,2011-10,2011-09
13365,2011-12,2011-11
13376,2011-05,2011-04
13379,2011-11,2011-10
13381,2011-08,2011-07
13381,2011-09,2011-08
13384,2011-09,2011-08
13384,2011-10,2011-09
13384,2011-11,2011-10
13397,2011-02,2011-01
13397,2011-09,2011-08
13402,2011-08,2010-12
13408,2011-01,2010-12
13408,2011-02,2011-01
13408,2011-03,2011-02
13408,2011-04,2011-03
13408,2011-05,2011-04
13408,2011-06,2011-05
13408,2011-07,2011-06
13408,2011-08,2011-07
13408,2011-09,2011-08
13408,2011-10,2011-09
13408,2011-11,2011-10
13408,2011-12,2011-11
13410,2011-03,2011-02
13410,2011-12,2011-11
13418,2011-04,2010-12
13418,2011-05,2011-04
13418,2011-06,2011-05
13418,2011-07,2011-06
13418,2011-08,2011-07
13418,2011-09,2011-08
13418,2011-10,2011-09
13418,2011-11,2011-10
13420,2011-07,2011-06
13426,2011-01,2010-12
13426,2011-04,2011-03
13426,2011-10,2011-09
13426,2011-11,2011-10
13426,2011-12,2011-11
13431,2011-10,2011-09
13435,2011-09,2011-08
13435,2011-10,2011-09
13435,2011-11,2011-10
13435,2011-12,2011-11
13437,2011-09,2011-08
13448,2011-05,2010-12
13455,2011-01,2010-12
13456,2011-06,2011-05
13456,2011-07,2011-06
13456,2011-11,2011-10
13461,2011-07,2011-06
13470,2011-09,2011-08
13475,2011-03,2011-02
13475,2011-06,2011-05
13477,2011-03,2011-02
13477,2011-06,2011-05
13477,2011-07,2011-06
13477,2011-11,2011-10
13479,2011-05,2011-04
13481,2011-03,2010-12
13481,2011-04,2011-03
13481,2011-05,2011-04
13481,2011-09,2011-08
13481,2011-10,2011-09
13486,2011-08,2011-07
13486,2011-09,2011-08
13487,2011-05,2010-12
13488,2011-01,2010-12
13488,2011-02,2011-01
13488,2011-03,2011-02
13488,2011-06,2011-05
13488,2011-07,2011-06
13488,2011-08,2011-07
13488,2011-09,2011-08
13488,2011-10,2011-09
13488,2011-11,2011-10
13493,2011-03,2011-02
13495,2011-04,2010-12
13495,2011-12,2011-11
13496,2011-11,2010-12
13497,2011-03,2010-12
13499,2011-04,2011-03
13499,2011-05,2011-04
13499,2011-10,2011-09
13499,2011-11,2011-10
13505,2011-05,2011-04
13505,2011-06,2011-05
13505,2011-09,2011-08
13505,2011-10,2011-09
13507,2011-08,2011-07
13507,2011-09,2011-08
13515,2011-08,2011-07
13515,2011-09,2011-08
13519,2011-10,2011-09
13524,2011-06,2011-05
13524,2011-09,2011-08
13524,2011-10,2011-09
13527,2011-09,2011-08
13538,2011-07,2011-06
13538,2011-08,2011-07
13538,2011-09,2011-08
13538,2011-10,2011-09
13549,2011-05,2011-04
13549,2011-11,2011-10
13558,2011-11,2011-10
13558,2011-12,2011-11
13566,2011-10,2011-09
13569,2011-11,2010-12
13575,2011-07,2011-06
13575,2011-10,2011-09
13575,2011-11,2011-10
13579,2011-11,2010-12
13588,2011-08,2011-07
13588,2011-09,2011-08
13588,2011-10,2011-09
13588,2011-11,2011-10
13590,2011-05,2011-04
13590,2011-11,2011-10
13611,2011-06,2010-12
13623,2011-03,2011-02
13623,2011-04,2011-03
13623,2011-05,2011-04
13630,2011-03,2011-02
13630,2011-04,2011-03
13630,2011-09,2011-08
13632,2011-11,2011-10
13644,2011-09,2011-08
13644,2011-10,2011-09
13644,2011-11,2011-10
13644,2011-12,2011-11
13649,2011-03,2010-12
13650,2011-10,2011-09
13650,2011-11,2011-10
13651,2011-11,2011-10
13668,2011-01,2010-12
13668,2011-02,2011-01
13668,2011-03,2011-02
13668,2011-04,2011-03
13668,2011-05,2011-04
13668,2011-06,2011-05
13668,2011-07,2011-06
13668,2011-08,2011-07
13668,2011-11,2011-10
13668,2011-12,2011-11
13692,2011-05,2011-04
13694,2011-01,2010-12
13694,2011-02,2011-01
13694,2011-03,2011-02
13694,2011-04,2011-03
13694,2011-05,2011-04
13694,2011-06,2011-05
13694,2011-07,2011-06
13694,2011-08,2011-07
13694,2011-09,2011-08
13694,2011-10,2011-09
13694,2011-11,2011-10
13694,2011-12,2011-11
13695,2011-04,2011-03
13695,2011-05,2011-04
13695,2011-06,2011-05
13695,2011-07,2011-06
13695,2011-08,2011-07
13695,2011-09,2011-08
13695,2011-10,2011-09
13695,2011-11,2011-10
13704,2011-10,2011-09
13704,2011-11,2011-10
13704,2011-12,2011-11
13705,2011-07,2010-12
13709,2011-09,2011-08
13709,2011-10,2011-09
13709,2011-11,2011-10
13709,2011-12,2011-11
13715,2011-01,2010-12
13717,2011-11,2011-10
13719,2011-05,2011-04
13719,2011-11,2011-10
13720,2011-04,2011-03
13722,2011-08,2011-07
13725,2011-03,2011-02
13725,2011-04,2011-03
13725,2011-10,2011-09
13728,2011-03,2011-02
13728,2011-08,2011-07
13731,2011-05,2011-04
13741,2011-06,2011-05
13742,2011-02,2011-01
13742,2011-05,2011-04
13742,2011-06,2011-05
13743,2011-08,2011-07
13743,2011-09,2011-08
13745,2011-07,2011-06
13748,2011-04,2010-12
13750,2011-02,2011-01
13750,2011-07,2011-06
13756,2011-05,2010-12
13756,2011-06,2011-05
13756,2011-07,2011-06
13756,2011-08,2011-07
13756,2011-09,2011-08
13756,2011-10,2011-09
13756,2011-11,2011-10
13756,2011-12,2011-11
13758,2011-01,2010-12
13758,2011-05,2011-04
13767,2011-01,2010-12
13767,2011-02,2011-01
13767,2011-03,2011-02
13767,2011-04,2011-03
13767,2011-05,2011-04
13767,2011-06,2011-05
13767,2011-07,2011-06
13767,2011-08,2011-07
13767,2011-09,2011-08
13767,2011-10,2011-09
13767,2011-11,2011-10
13767,2011-12,2011-11
13784,2011-02,2011-01
13784,2011-03,2011-02
13784,2011-06,2011-05
13784,2011-09,2011-08
13784,2011-10,2011-09
13784,2011-11,2011-10
13787,2011-09,2010-12
13798,2011-01,2010-12
13798,2011-02,2011-01
13798,2011-03,2011-02
13798,2011-04,2011-03
13798,2011-05,2011-04
13798,2011-06,2011-05
13798,2011-07,2011-06
13798,2011-08,2011-07
13798,2011-09,2011-08
13798,2011-10,2011-09
13798,2011-11,2011-10
13798,2011-12,2011-11
13802,2011-02,2010-12
13802,2011-03,2011-02
13810,2011-11,2011-10
13814,2011-10,2011-09
13816,2011-11,2011-10
13819,2011-02,2011-01
13826,2011-07,2011-06
13838,2011-08,2010-12
13846,2011-04,2010-12
13848,2011-02,2010-12
13854,2011-01,2010-12
13854,2011-02,2011-01
13854,2011-03,2011-02
13854,2011-04,2011-03
13854,2011-05,2011-04
13854,2011-06,2011-05
13854,2011-07,2011-06
13854,2011-08,2011-07
13854,2011-09,2011-08
13854,2011-10,2011-09
13854,2011-11,2011-10
13854,2011-12,2011-11
13856,2011-06,2011-05
13862,2011-02,2011-01
13862,2011-07,2011-06
13862,2011-08,2011-07
13862,2011-09,2011-08
13868,2011-12,2011-11
13869,2011-01,2010-12
13875,2011-03,2011-02
13875,2011-07,2011-06
13880,2011-02,2010-12
13880,2011-03,2011-02
13880,2011-04,2011-03
13880,2011-05,2011-04
13880,2011-06,2011-05
13880,2011-07,2011-06
13880,2011-10,2011-09
13880,2011-11,2011-10
13882,2011-11,2011-10
13882,2011-12,2011-11
13883,2011-12,2011-11
13885,2011-06,2011-05
13890,2011-01,2010-12
13890,2011-11,2011-10
13890,2011-12,2011-11
13892,2011-11,2011-10
13908,2011-09,2011-08
13911,2011-03,2011-02
13911,2011-04,2011-03
13911,2011-05,2011-04
13928,2011-08,2011-07
13933,2011-08,2011-07
13940,2011-08,2011-07
13940,2011-11,2011-10
13949,2011-10,2011-09
13949,2011-11,2011-10
13949,2011-12,2011-11
13953,2011-03,2010-12
13953,2011-06,2011-05
13959,2011-03,2010-12
13969,2011-01,2010-12
13969,2011-04,2011-03
13969,2011-05,2011-04
13969,2011-06,2011-05
13969,2011-07,2011-06
13969,2011-08,2011-07
13969,2011-11,2011-10
13969,2011-12,2011-11
13975,2011-08,2011-07
13982,2011-01,2010-12
13983,2011-01,2010-12
13983,2011-02,2011-01
13983,2011-03,2011-02
13983,2011-04,2011-03
13983,2011-10,2011-09
13983,2011-11,2011-10
13993,2011-02,2011-01
13993,2011-05,2011-04
13993,2011-08,2011-07
13993,2011-09,2011-08
13993,2011-10,2011-09
13993,2011-11,2011-10
14001,2011-04,2010-12
14004,2011-09,2011-08
14004,2011-10,2011-09
14005,2011-06,2011-05
14005,2011-07,2011-06
14013,2011-08,2011-07
14031,2011-01,2010-12
14031,2011-02,2011-01
14031,2011-03,2011-02
14031,2011-04,2011-03
14031,2011-05,2011-04
14031,2011-06,2011-05
14031,2011-09,2011-08
14031,2011-10,2011-09
14031,2011-11,2011-10
14031,2011-12,2011-11
14032,2011-03,2010-12
14032,2011-04,2011-03
14032,2011-05,2011-04
14032,2011-06,2011-05
14032,2011-12,2011-11
14035,2011-03,2011-02
14035,2011-11,2011-10
14044,2011-08,2011-07
14048,2011-03,2011-02
14051,2011-01,2010-12
14051,2011-02,2011-01
14051,2011-03,2011-02
14051,2011-04,2011-03
14051,2011-05,2011-04
14051,2011-06,2011-05
14051,2011-07,2011-06
14051,2011-08,2011-07
14051,2011-09,2011-08
14051,2011-10,2011-09
14051,2011-11,2011-10
14051,2011-12,2011-11
14057,2011-02,2010-12
14057,2011-03,2011-02
14057,2011-04,2011-03
14057,2011-05,2011-04
14057,2011-06,2011-05
14057,2011-07,2011-06
14057,2011-08,2011-07
14057,2011-09,2011-08
14057,2011-10,2011-09
14057,2011-11,2011-10
14060,2011-01,2010-12
14060,2011-02,2011-01
14060,2011-03,2011-02
14060,2011-04,2011-03
14060,2011-05,2011-04
14060,2011-06,2011-05
14060,2011-07,2011-06
14060,2011-08,2011-07
14060,2011-09,2011-08
14060,2011-10,2011-09
14060,2011-11,2011-10
14060,2011-12,2011-11
14062,2011-01,2010-12
14062,2011-07,2011-06
14062,2011-08,2011-07
14062,2011-09,2011-08
14064,2011-04,2011-03
14064,2011-05,2011-04
14071,2011-04,2011-03
14071,2011-11,2011-10
14071,2011-12,2011-11
14078,2011-02,2010-12
14078,2011-05,2011-04
14078,2011-06,2011-05
14083,2011-03,2010-12
14083,2011-08,2011-07
14088,2011-07,2011-06
14088,2011-08,2011-07
14088,2011-11,2011-10
14092,2011-01,2010-12
14092,2011-02,2011-01
14092,2011-03,2011-02
14092,2011-04,2011-03
14092,2011-05,2011-04
14092,2011-06,2011-05
14092,2011-07,2011-06
14092,2011-10,2011-09
14092,2011-11,2011-10
14092,2011-12,2011-11
14096,2011-09,2011-08
14096,2011-10,2011-09
14096,2011-11,2011-10
14096,2011-12,2011-11
14099,2011-01,2010-12
14099,2011-02,2011-01
14099,2011-03,2011-02
14099,2011-06,2011-05
14099,2011-07,2011-06
14099,2011-08,2011-07
14099,2011-11,2011-10
14101,2011-02,2011-01
14101,2011-03,2011-02
14102,2011-11,2011-10
14102,2011-12,2011-11
14104,2011-07,2011-06
14107,2011-02,2010-12
14107,2011-03,2011-02
14107,2011-06,2011-05
14107,2011-10,2011-09
14110,2011-04,2011-03
14110,2011-05,2011-04
14110,2011-06,2011-05
14110,2011-07,2011-06
14110,2011-08,2011-07
14110,2011-09,2011-08
14110,2011-10,2011-09
14110,2011-11,2011-10
14110,2011-12,2011-11
14112,2011-11,2011-10
14121,2011-11,2011-10
14121,2011-12,2011-11
14129,2011-12,2011-11
14133,2011-02,2011-01
14140,2011-12,2011-11
14146,2011-01,2010-12
14161,2011-03,2010-12
14163,2011-05,2011-04
14178,2011-07,2011-06
14178,2011-10,2011-09
14178,2011-11,2011-10
14178,2011-12,2011-11
14191,2011-06,2011-05
14191,2011-07,2011-06
14191,2011-08,2011-07
14191,2011-09,2011-08
14191,2011-10,2011-09
14191,2011-11,2011-10
14191,2011-12,2011-11
14194,2011-03,2011-02
14194,2011-06,2011-05
14194,2011-07,2011-06
14194,2011-08,2011-07
14194,2011-09,2011-08
14194,2011-10,2011-09
14194,2011-11,2011-10
14194,2011-12,2011-11
14195,2011-05,2011-04
14205,2011-03,2010-12
14206,2011-04,2010-12
14209,2011-08,2011-07
14211,2011-03,2011-02
14211,2011-04,2011-03
14211,2011-05,2011-04
14211,2011-10,2011-09
14214,2011-07,2011-06
14214,2011-11,2011-10
14216,2011-12,2011-11
14221,2011-06,2011-05
14221,2011-07,2011-06
14221,2011-08,2011-07
14221,2011-09,2011-08
14221,2011-10,2011-09
14229,2011-02,2011-01
14234,2011-11,2011-10
14239,2011-02,2011-01
14239,2011-03,2011-02
14239,2011-04,2011-03
14239,2011-05,2011-04
14239,2011-09,2011-08
14239,2011-10,2011-09
14245,2011-06,2011-05
14251,2011-11,2011-10
14251,2011-12,2011-11
14257,2011-07,2011-06
14257,2011-08,2011-07
14258,2011-02,2011-01
14258,2011-03,2011-02
14258,2011-04,2011-03
14258,2011-05,2011-04
14261,2011-10,2011-09
14264,2011-04,2010-12
14265,2011-08,2011-07
14273,2011-05,2011-04
14282,2011-03,2010-12
14282,2011-04,2011-03
14282,2011-05,2011-04
14282,2011-06,2011-05
14282,2011-09,2011-08
14282,2011-12,2011-11
14287,2011-06,2011-05
14292,2011-06,2011-05
14292,2011-07,2011-06
14292,2011-10,2011-09
14292,2011-11,2011-10
14292,2011-12,2011-11
14293,2011-02,2010-12
14297,2011-11,2011-10
14299,2011-01,2010-12
14299,2011-09,2011-08
14299,2011-10,2011-09
14299,2011-11,2011-10
14299,2011-12,2011-11
14306,2011-10,2011-09
14312,2011-02,2011-01
14312,2011-03,2011-02
14312,2011-10,2011-09
14332,2011-11,2011-10
14334,2011-01,2010-12
14334,2011-04,2011-03
14334,2011-05,2011-04
14334,2011-09,2011-08
14356,2011-10,2011-09
14359,2011-10,2011-09
14359,2011-11,2011-10
14360,2011-10,2011-09
14360,2011-11,2011-10
14364,2011-06,2011-05
14364,2011-07,2011-06
14364,2011-08,2011-07
14388,2011-03,2010-12
14388,2011-08,2011-07
14388,2011-09,2011-08
14388,2011-12,2011-11
14389,2011-07,2011-06
14397,2011-06,2011-05
14397,2011-07,2011-06
14397,2011-08,2011-07
14397,2011-09,2011-08
14397,2011-10,2011-09
14397,2011-11,2011-10
14397,2011-12,2011-11
14404,2011-01,2010-12
14408,2011-04,2011-03
14408,2011-09,2011-08
14410,2011-03,2011-02
14410,2011-04,2011-03
14410,2011-05,2011-04
14412,2011-10,2011-09
14412,2011-11,2011-10
14415,2011-01,2010-12
14415,2011-02,2011-01
14415,2011-05,2011-04
14415,2011-06,2011-05
14415,2011-07,2011-06
14415,2011-08,2011-07
14415,2011-09,2011-08
14415,2011-10,2011-09
14415,2011-11,2011-10
14415,2011-12,2011-11
14416,2011-11,2011-10
14434,2011-10,2011-09
14434,2011-11,2011-10
14437,2011-07,2010-12
14440,2011-01,2010-12
14440,2011-10,2011-09
14441,2011-01,2010-12
14441,2011-02,2011-01
14441,2011-03,2011-02
14441,2011-10,2011-09
14441,2011-11,2011-10
14441,2011-12,2011-11
14447,2011-11,2011-10
14448,2011-11,2010-12
14456,2011-10,2011-09
14456,2011-11,2011-10
14456,2011-12,2011-11
14463,2011-06,2011-05
14466,2011-02,2010-12
14466,2011-03,2011-02
14466,2011-09,2011-08
14467,2011-11,2011-10
14482,2011-10,2011-09
14482,2011-11,2011-10
14487,2011-09,2010-12
14487,2011-10,2011-09
14487,2011-11,2011-10
14498,2011-06,2010-12
14498,2011-07,2011-06
14498,2011-08,2011-07
14500,2011-09,2011-08
14502,2011-02,2011-01
14502,2011-03,2011-02
14502,2011-04,2011-03
14502,2011-11,2011-10
14505,2011-01,2010-12
14506,2011-03,2010-12
14506,2011-11,2011-10
14511,2011-10,2011-09
14511,2011-11,2011-10
14515,2011-06,2011-05
14515,2011-11,2011-10
14524,2011-03,2010-12
14524,2011-04,2011-03
14529,2011-09,2011-08
14529,2011-10,2011-09
14532,2011-01,2010-12
14532,2011-02,2011-01
14533,2011-08,2010-12
14533,2011-09,2011-08
14533,2011-10,2011-09
14533,2011-11,2011-10
14534,2011-02,2011-01
14534,2011-03,2011-02
14534,2011-04,2011-03
14534,2011-05,2011-04
14534,2011-06,2011-05
14534,2011-07,2011-06
14534,2011-08,2011-07
14534,2011-09,2011-08
14534,2011-10,2011-09
14534,2011-11,2011-10
14534,2011-12,2011-11
14541,2011-02,2011-01
14541,2011-05,2011-04
14541,2011-06,2011-05
14543,2011-01,2010-12
14543,2011-02,2011-01
14543,2011-03,2011-02
14543,2011-04,2011-03
14543,2011-05,2011-04
14543,2011-06,2011-05
14543,2011-09,2011-08
14543,2011-12,2011-11
14544,2011-11,2010-12
14546,2011-05,2011-04
14546,2011-10,2011-09
14550,2011-11,2011-10
14562,2011-07,2011-06
14562,2011-08,2011-07
14562,2011-09,2011-08
14562,2011-10,2011-09
14562,2011-11,2011-10
14562,2011-12,2011-11
14577,2011-04,2010-12
14584,2011-06,2011-05
14586,2011-04,2011-03
14587,2011-02,2011-01
14587,2011-03,2011-02
14587,2011-04,2011-03
14587,2011-05,2011-04
14587,2011-06,2011-05
14592,2011-11,2011-10
14594,2011-12,2010-12
14595,2011-10,2011-09
14595,2011-11,2011-10
14606,2011-01,2010-12
14606,2011-02,2011-01
14606,2011-03,2011-02
14606,2011-04,2011-03
14606,2011-05,2011-04
14606,2011-06,2011-05
14606,2011-07,2011-06
14606,2011-08,2011-07
14606,2011-09,2011-08
14606,2011-10,2011-09
14606,2011-11,2011-10
14606,2011-12,2011-11
14616,2011-02,2011-01
14621,2011-06,2010-12
14621,2011-07,2011-06
14621,2011-08,2011-07
14621,2011-12,2011-11
14625,2011-05,2010-12
14625,2011-06,2011-05
14626,2011-11,2011-10
14626,2011-12,2011-11
14640,2011-07,2011-06
14640,2011-08,2011-07
14640,2011-11,2011-10
14646,2011-01,2010-12
14646,2011-02,2011-01
14646,2011-03,2011-02
14646,2011-04,2011-03
14646,2011-05,2011-04
14646,2011-06,2011-05
14646,2011-07,2011-06
14646,2011-08,2011-07
14646,2011-09,2011-08
14646,2011-10,2011-09
14646,2011-11,2011-10
14646,2011-12,2011-11
14655,2011-12,2011-11
14660,2011-09,2011-08
14665,2011-10,2011-09
14673,2011-11,2010-12
14673,2011-12,2011-11
14682,2011-06,2011-05
14684,2011-05,2010-12
14684,2011-10,2011-09
14684,2011-11,2011-10
14688,2011-01,2010-12
14688,2011-02,2011-01
14688,2011-03,2011-02
14688,2011-04,2011-03
14688,2011-05,2011-04
14688,2011-06,2011-05
14688,2011-07,2011-06
14688,2011-08,2011-07
14688,2011-09,2011-08
14688,2011-10,2011-09
14692,2011-02,2011-01
14698,2011-11,2011-10
14698,2011-12,2011-11
14702,2011-01,2010-12
14702,2011-02,2011-01
14702,2011-03,2011-02
14702,2011-07,2011-06
14702,2011-08,2011-07
14702,2011-09,2011-08
14702,2011-10,2011-09
14702,2011-11,2011-10
14702,2011-12,2011-11
14709,2011-01,2010-12
14709,2011-06,2011-05
14709,2011-07,2011-06
14709,2011-08,2011-07
14709,2011-09,2011-08
14710,2011-11,2011-10
14711,2011-04,2011-03
14711,2011-05,2011-04
14711,2011-06,2011-05
14711,2011-09,2011-08
14712,2011-09,2011-08
14713,2011-01,2010-12
14713,2011-06,2011-05
14713,2011-09,2011-08
14719,2011-11,2011-10
14719,2011-12,2011-11
14723,2011-10,2010-12
14723,2011-11,2011-10
14732,2011-06,2011-05
14732,2011-07,2011-06
14732,2011-08,2011-07
14732,2011-09,2011-08
14732,2011-12,2011-11
14735,2011-01,2010-12
14735,2011-02,2011-01
14735,2011-03,2011-02
14735,2011-04,2011-03
14735,2011-05,2011-04
14735,2011-06,2011-05
14735,2011-07,2011-06
14735,2011-08,2011-07
14735,2011-09,2011-08
14735,2011-12,2011-11
14738,2011-05,2011-04
14738,2011-08,2011-07
14741,2011-06,2010-12
14741,2011-11,2011-10
14748,2011-01,2010-12
14755,2011-02,2011-01
14755,2011-03,2011-02
14755,2011-06,2011-05
14755,2011-07,2011-06
14755,2011-08,2011-07
14755,2011-09,2011-08
14755,2011-10,2011-09
14755,2011-11,2011-10
14766,2011-03,2010-12
14766,2011-06,2011-05
14768,2011-09,2011-08
14769,2011-01,2010-12
14769,2011-08,2011-07
14769,2011-09,2011-08
14775,2011-07,2010-12
14780,2011-10,2011-09
14793,2011-12,2011-11
14794,2011-12,2011-11
14800,2011-01,2010-12
14800,2011-06,2011-05
14800,2011-07,2011-06
14800,2011-08,2011-07
14800,2011-09,2011-08
14800,2011-10,2011-09
14805,2011-11,2011-10
14823,2011-06,2011-05
14825,2011-02,2010-12
14825,2011-03,2011-02
14825,2011-06,2011-05
14825,2011-09,2011-08
14825,2011-10,2011-09
14825,2011-11,2011-10
14825,2011-12,2011-11
14829,2011-06,2010-12
14837,2011-06,2011-05
14837,2011-09,2011-08
14850,2011-02,2010-12
14855,2011-08,2011-07
14857,2011-08,2011-07
14860,2011-12,2011-11
14865,2011-12,2010-12
14871,2011-03,2010-12
14875,2011-08,2011-07
14878,2011-02,2010-12
14878,2011-03,2011-02
14878,2011-06,2011-05
14883,2011-06,2011-05
14883,2011-10,2011-09
14883,2011-11,2011-10
14898,2011-01,2010-12
14898,2011-02,2011-01
14901,2011-08,2010-12
14901,2011-09,2011-08
14910,2011-11,2011-10
14910,2011-12,2011-11
14913,2011-03,2010-12
14931,2011-05,2011-04
14931,2011-12,2011-11
14944,2011-02,2010-12
14944,2011-06,2011-05
14944,2011-07,2011-06
14944,2011-10,2011-09
14944,2011-11,2011-10
14947,2011-09,2011-08
14950,2011-12,2011-11
14952,2011-02,2010-12
14952,2011-03,2011-02
14952,2011-10,2011-09
14971,2011-11,2011-10
14973,2011-08,2011-07
14985,2011-05,2010-12
14997,2011-10,2011-09
15002,2011-01,2010-12
15002,2011-02,2011-01
15018,2011-04,2010-12
15021,2011-03,2010-12
15021,2011-06,2011-05
15021,2011-07,2011-06
15021,2011-12,2011-11
15023,2011-01,2010-12
15023,2011-06,2011-05
15023,2011-07,2011-06
15023,2011-08,2011-07
15026,2011-04,2011-03
15027,2011-05,2011-04
15027,2011-06,2011-05
15028,2011-10,2010-12
15033,2011-08,2011-07
15033,2011-11,2011-10
15033,2011-12,2011-11
15034,2011-01,2010-12
15034,2011-04,2011-03
15044,2011-01,2010-12
15044,2011-02,2011-01
15044,2011-03,2011-02
15044,2011-04,2011-03
15044,2011-05,2011-04
15044,2011-06,2011-05
15044,2011-07,2011-06
15044,2011-10,2011-09
15044,2011-11,2011-10
15045,2011-04,2011-03
15046,2011-02,2011-01
15046,2011-05,2011-04
15046,2011-06,2011-05
15046,2011-09,2011-08
15046,2011-10,2011-09
15046,2011-11,2011-10
15058,2011-02,2011-01
15058,2011-09,2011-08
15058,2011-10,2011-09
15058,2011-11,2011-10
15059,2011-02,2011-01
15059,2011-06,2011-05
15060,2011-12,2011-11
15061,2011-01,2010-12
15061,2011-02,2011-01
15061,2011-03,2011-02
15061,2011-04,2011-03
15061,2011-05,2011-04
15061,2011-06,2011-05
15061,2011-07,2011-06
15061,2011-08,2011-07
15061,2011-09,2011-08
15061,2011-10,2011-09
15061,2011-11,2011-10
15061,2011-12,2011-11
15062,2011-02,2010-12
15079,2011-01,2010-12
15079,2011-02,2011-01
15081,2011-05,2010-12
15081,2011-10,2011-09
15081,2011-11,2011-10
15088,2011-11,2011-10
15089,2011-09,2011-08
15089,2011-10,2011-09
15089,2011-11,2011-10
15095,2011-06,2011-05
15095,2011-07,2011-06
15095,2011-08,2011-07
15106,2011-11,2011-10
15108,2011-07,2011-06
15110,2011-11,2011-10
15111,2011-10,2010-12
15111,2011-11,2011-10
15116,2011-11,2011-10
15120,2011-08,2011-07
15122,2011-09,2011-08
15128,2011-06,2011-05
15129,2011-03,2011-02
15129,2011-06,2011-05
15129,2011-07,2011-06
15129,2011-08,2011-07
15136,2011-12,2011-11
15140,2011-04,2011-03
15140,2011-05,2011-04
15140,2011-06,2011-05
15140,2011-09,2011-08
15140,2011-10,2011-09
15144,2011-08,2011-07
15144,2011-09,2011-08
15144,2011-10,2011-09
15144,2011-11,2011-10
15144,2011-12,2011-11
15147,2011-05,2011-04
15150,2011-07,2011-06
15150,2011-08,2011-07
15150,2011-09,2011-08
15152,2011-07,2011-06
15152,2011-08,2011-07
15152,2011-09,2011-08
15152,2011-10,2011-09
15152,2011-11,2011-10
15157,2011-07,2010-12
15157,2011-08,2011-07
15181,2011-03,2010-12
15187,2011-06,2011-05
15187,2011-07,2011-06
15187,2011-08,2011-07
15187,2011-09,2011-08
15187,2011-10,2011-09
15187,2011-11,2011-10
15187,2011-12,2011-11
15189,2011-02,2011-01
15189,2011-03,2011-02
15189,2011-04,2011-03
15189,2011-05,2011-04
15189,2011-06,2011-05
15189,2011-07,2011-06
15189,2011-08,2011-07
15189,2011-09,2011-08
15189,2011-10,2011-09
15189,2011-11,2011-10
15189,2011-12,2011-11
15194,2011-01,2010-12
15194,2011-04,2011-03
15194,2011-05,2011-04
15194,2011-06,2011-05
15194,2011-09,2011-08
15194,2011-12,2011-11
15197,2011-01,2010-12
15197,2011-12,2011-11
15199,2011-10,2011-09
15205,2011-09,2011-08
15208,2011-06,2010-12
15208,2011-11,2011-10
15208,2011-12,2011-11
15215,2011-10,2011-09
15218,2011-06,2011-05
15218,2011-07,2011-06
15218,2011-08,2011-07
15218,2011-09,2011-08
15218,2011-10,2011-09
15218,2011-11,2011-10
15220,2011-04,2011-03
15220,2011-05,2011-04
15220,2011-06,2011-05
15232,2011-08,2011-07
15245,2011-07,2011-06
15246,2011-04,2010-12
15251,2011-05,2011-04
15251,2011-06,2011-05
15251,2011-07,2011-06
15251,2011-08,2011-07
15251,2011-09,2011-08
15251,2011-10,2011-09
15251,2011-11,2011-10
15281,2011-02,2011-01
15281,2011-03,2011-02
15281,2011-04,2011-03
15281,2011-05,2011-04
15281,2011-06,2011-05
15281,2011-07,2011-06
15288,2011-03,2010-12
15290,2011-01,2010-12
15290,2011-02,2011-01
15290,2011-03,2011-02
15290,2011-04,2011-03
15290,2011-05,2011-04
15290,2011-08,2011-07
15290,2011-09,2011-08
15290,2011-10,2011-09
15290,2011-11,2011-10
15290,2011-12,2011-11
15296,2011-06,2011-05
15296,2011-09,2011-08
15296,2011-10,2011-09
15297,2011-11,2011-10
15298,2011-01,2010-12
15298,2011-07,2011-06
15298,2011-10,2011-09
15298,2011-11,2011-10
15298,2011-12,2011-11
15299,2011-02,2010-12
15299,2011-03,2011-02
15299,2011-04,2011-03
15301,2011-03,2010-12
15301,2011-04,2011-03
15301,2011-05,2011-04
15301,2011-06,2011-05
15301,2011-07,2011-06
15301,2011-08,2011-07
15301,2011-09,2011-08
15301,2011-10,2011-09
15304,2011-03,2010-12
15304,2011-04,2011-03
15304,2011-05,2011-04
15304,2011-06,2011-05
15304,2011-10,2011-09
15311,2011-01,2010-12
15311,2011-02,2011-01
15311,2011-03,2011-02
15311,2011-04,2011-03
15311,2011-05,2011-04
15311,2011-06,2011-05
15311,2011-07,2011-06
15311,2011-08,2011-07
15311,2011-09,2011-08
15311,2011-10,2011-09
