InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount
545075,22728,ALARM CLOCK BAKELIKE PINK,4,2011-02-28,3.75,14211,United Kingdom,15.0
545079,22168,ORGANISER WOOD ANTIQUE WHITE ,1,2011-02-28,8.5,18283,United Kingdom,8.5
545153,22127,PARTY CONES CARNIVAL ASSORTED,12,2011-02-28,1.25,16667,United Kingdom,15.0
545157,85066,CREAM SWEETHEART MINI CHEST,2,2011-02-28,12.75,14239,United Kingdom,25.5
545188,22556,PLASTERS IN TIN CIRCUS PARADE ,6,2011-02-28,1.65,14056,United Kingdom,9.899999999999999
545215,22882,NUMBER TILE VINTAGE FONT 3,1,2011-02-28,4.13,Unknown,United Kingdom,4.13
545215,22996,TRAVEL CARD WALLET VINTAGE TICKET,5,2011-02-28,0.83,Unknown,United Kingdom,4.149999999999999
542789,21165,BEWARE OF THE CAT METAL SIGN ,48,2011-02-01,1.45,17511,United Kingdom,69.6
542806,22770,MIRROR CORNICE,2,2011-02-01,14.95,12836,United Kingdom,29.9
542812,72741,GRAND CHOCOLATECANDLE,9,2011-02-01,1.45,14850,United Kingdom,13.05
542836,21544,SKULLS  WATER TRANSFER TATTOOS ,10,2011-02-01,0.85,16745,United Kingdom,8.5
542870,22817,CARD SUKI BIRTHDAY,12,2011-02-01,0.42,15203,United Kingdom,5.04
542890,21169,YOU'RE CONFUSING ME METAL SIGN ,5,2011-02-01,1.69,15311,United Kingdom,8.45
542895,22469,HEART OF WICKER SMALL,1,2011-02-01,1.65,14549,United Kingdom,1.65
542906,84951B,SET OF 4 BLACK LOVEBIRD COASTERS,2,2011-02-01,4.96,Unknown,United Kingdom,9.92
542906,22196,SMALL HEART MEASURING SPOONS,5,2011-02-01,1.63,Unknown,United Kingdom,8.149999999999999
542997,21948,SET OF 6 CAKE CHOPSTICKS,1,2011-02-02,2.46,Unknown,United Kingdom,2.46
542998,21181,PLEASE ONE PERSON METAL SIGN,1,2011-02-02,4.13,Unknown,United Kingdom,4.13
542998,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,1,2011-02-02,2.46,Unknown,United Kingdom,2.46
543008,20727,LUNCH BAG  BLACK SKULL.,20,2011-02-02,1.65,13824,United Kingdom,33.0
543020,22376,AIRLINE BAG VINTAGE JET SET WHITE,1,2011-02-02,4.25,15005,United Kingdom,4.25
543022,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-02-02,2.95,16771,United Kingdom,17.7
543022,22767,TRIPLE PHOTO FRAME CORNICE ,2,2011-02-02,9.95,16771,United Kingdom,19.9
543053,85173,SET/6 FROG PRINCE T-LIGHT CANDLES,2,2011-02-03,2.55,17362,United Kingdom,5.1
543054,21986,PACK OF 12 PINK POLKADOT TISSUES,24,2011-02-03,0.29,13394,United Kingdom,6.959999999999999
543094,22667,RECIPE BOX RETROSPOT ,1,2011-02-03,2.95,16030,United Kingdom,2.95
543095,22305,COFFEE MUG PINK PAISLEY DESIGN,6,2011-02-03,2.55,16814,United Kingdom,15.3
543097,85099F,JUMBO BAG STRAWBERRY,2,2011-02-03,4.13,Unknown,United Kingdom,8.26
543116,22854,CREAM SWEETHEART EGG HOLDER,4,2011-02-03,4.95,17672,United Kingdom,19.8
543126,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,6,2011-02-03,1.25,13581,United Kingdom,7.5
543132,22983,CARD BILLBOARD FONT,12,2011-02-03,0.42,15235,United Kingdom,5.04
543171,48185,DOORMAT FAIRY CAKE,2,2011-02-04,16.63,Unknown,United Kingdom,33.26
543179,22258,FELT FARM ANIMAL RABBIT,1,2011-02-04,1.25,12754,Japan,1.25
543182,22726,ALARM CLOCK BAKELIKE GREEN,3,2011-02-04,7.46,Unknown,United Kingdom,22.38
543193,47559B,TEA TIME OVEN GLOVE,10,2011-02-04,1.25,13725,United Kingdom,12.5
543200,21424,WOODLAND STORAGE BOX LARGE ,4,2011-02-04,6.63,Unknown,United Kingdom,26.52
543201,82482,WOODEN PICTURE FRAME WHITE FINISH,2,2011-02-04,4.96,Unknown,United Kingdom,9.92
543264,21240,BLUE POLKADOT CUP,5,2011-02-04,0.85,13069,United Kingdom,4.25
543277,47566,PARTY BUNTING,12,2011-02-06,4.95,15808,United Kingdom,59.40000000000001
543355,21755,LOVE BUILDING BLOCK WORD,2,2011-02-07,5.95,16033,United Kingdom,11.9
543358,22224,WHITE LOVEBIRD LANTERN,1,2011-02-07,5.79,Unknown,United Kingdom,5.79
543358,21195,PINK  HONEYCOMB PAPER BALL ,2,2011-02-07,4.13,Unknown,United Kingdom,8.26
543369,22666,RECIPE BOX PANTRY YELLOW DESIGN,2,2011-02-07,2.95,16255,United Kingdom,5.9
543380,84988,SET OF 72 PINK HEART PAPER DOILIES,12,2011-02-07,1.45,14293,United Kingdom,17.4
543459,21746,SMALL RED RETROSPOT WINDMILL,12,2011-02-08,1.25,12599,France,15.0
543466,21658,GLASS  BEURRE DISH,24,2011-02-08,3.39,16713,United Kingdom,81.36
543467,22161,HEART DECORATION RUSTIC HANGING ,5,2011-02-08,0.79,Unknown,United Kingdom,3.95
543467,22939,APRON APPLE DELIGHT,1,2011-02-08,10.79,Unknown,United Kingdom,10.79
C543469,22423,REGENCY CAKESTAND 3 TIER,-2,2011-02-08,10.95,12709,Germany,-21.9
543530,21875,KINGS CHOICE MUG,2,2011-02-09,3.29,Unknown,United Kingdom,6.58
543530,72799E,IVORY PILLAR CANDLE SILVER FLOCK,1,2011-02-09,3.29,Unknown,United Kingdom,3.29
543532,21328,BALLOONS  WRITING SET ,1,2011-02-09,3.29,Unknown,United Kingdom,3.29
543532,22197,SMALL POPCORN HOLDER,4,2011-02-09,1.63,Unknown,United Kingdom,6.52
543533,85099C,JUMBO  BAG BAROQUE BLACK WHITE,7,2011-02-09,4.13,Unknown,United Kingdom,28.91
543537,21843,RED RETROSPOT CAKE STAND,1,2011-02-09,10.95,12401,Belgium,10.95
543539,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,3,2011-02-09,2.95,17757,United Kingdom,8.850000000000001
543549,21982,PACK OF 12 SUKI TISSUES ,1296,2011-02-10,0.22,17940,United Kingdom,285.12
543590,22030,SWALLOWS GREETING CARD,12,2011-02-10,0.42,17377,United Kingdom,5.04
543591,22777,GLASS CLOCHE LARGE,2,2011-02-10,8.5,13854,United Kingdom,17.0
543591,22859,EASTER TIN BUNNY BOUQUET,6,2011-02-10,1.65,13854,United Kingdom,9.899999999999999
543592,22470,HEART OF WICKER LARGE,6,2011-02-10,2.95,17243,United Kingdom,17.7
543629,21166,COOK WITH WINE METAL SIGN ,1,2011-02-10,4.13,Unknown,United Kingdom,4.13
C543632,22655,VINTAGE RED KITCHEN CABINET,-1,2011-02-10,295.0,14842,United Kingdom,-295.0
543653,21877,HOME SWEET HOME MUG,1,2011-02-11,1.25,14796,United Kingdom,1.25
543660,22027,TEA PARTY BIRTHDAY CARD,2,2011-02-11,0.83,Unknown,United Kingdom,1.66
543732,20682,RED RETROSPOT CHILDRENS UMBRELLA,1,2011-02-11,6.63,Unknown,United Kingdom,6.63
543737,22262,FELT EGG COSY CHICKEN,12,2011-02-11,0.85,12477,Germany,10.2
C543779,21218,RED SPOTTY BISCUIT TIN,-1,2011-02-11,3.75,15240,United Kingdom,-3.75
543822,22955,36 FOIL STAR CAKE CASES ,12,2011-02-14,2.1,12507,Spain,25.2
543826,85127,SMALL SQUARE CUT GLASS CANDLESTICK,2,2011-02-14,9.96,Unknown,United Kingdom,19.92
543832,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-02-14,3.75,13381,United Kingdom,15.0
543899,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-02-14,1.69,Unknown,EIRE,40.56
543899,21754,HOME BUILDING BLOCK WORD,9,2011-02-14,5.95,Unknown,EIRE,53.55
543900,22727,ALARM CLOCK BAKELIKE RED ,16,2011-02-14,3.75,12621,Germany,60.0
543977,20725,LUNCH BAG RED RETROSPOT,10,2011-02-14,1.65,15615,United Kingdom,16.5
544035,21878,PACK OF 6 SANDCASTLE FLAGS ASSORTED,48,2011-02-15,0.85,13893,United Kingdom,40.8
544035,84997D,PINK 3 PIECE POLKADOT CUTLERY SET,4,2011-02-15,4.15,13893,United Kingdom,16.6
544070,22386,JUMBO BAG PINK POLKADOT,20,2011-02-15,1.95,15370,United Kingdom,39.0
544089,22819,"BIRTHDAY CARD, RETRO SPOT",1,2011-02-15,0.83,Unknown,United Kingdom,0.83
544097,84970S,HANGING HEART ZINC T-LIGHT HOLDER,48,2011-02-16,0.85,12455,Cyprus,40.8
544098,85049F,BABY BOOM RIBBONS ,12,2011-02-16,1.25,16019,United Kingdom,15.0
544098,85049C,ROMANTIC PINKS RIBBONS ,12,2011-02-16,1.25,16019,United Kingdom,15.0
544107,22499,WOODEN UNION JACK BUNTING,3,2011-02-16,5.95,15670,United Kingdom,17.85
544107,22457,NATURAL SLATE HEART CHALKBOARD ,6,2011-02-16,2.95,15670,United Kingdom,17.7
544115,21086,SET/6 RED SPOTTY PAPER CUPS,12,2011-02-16,0.65,12727,France,7.800000000000001
544160,22293,HANGING CHICK GREEN DECORATION,24,2011-02-16,1.45,16494,United Kingdom,34.8
544161,71459,HANGING JAM JAR T-LIGHT HOLDER,12,2011-02-16,0.85,16875,United Kingdom,10.2
544169,21523,DOORMAT FANCY FONT HOME SWEET HOME,10,2011-02-16,6.75,13078,United Kingdom,67.5
544177,21181,PLEASE ONE PERSON METAL SIGN,1,2011-02-16,2.1,13001,United Kingdom,2.1
544181,22083,PAPER CHAIN KIT RETROSPOT,6,2011-02-16,2.95,17175,United Kingdom,17.7
544202,82494l,WOODEN FRAME ANTIQUE WHITE ,2,2011-02-17,8.29,Unknown,United Kingdom,16.58
544214,22727,ALARM CLOCK BAKELIKE RED ,1,2011-02-17,8.29,Unknown,United Kingdom,8.29
544292,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,3,2011-02-17,2.95,16745,United Kingdom,8.850000000000001
544305,22699,ROSES REGENCY TEACUP AND SAUCER ,4,2011-02-17,2.95,15044,United Kingdom,11.8
544311,22254,FELT TOADSTOOL LARGE,2,2011-02-17,1.25,17841,United Kingdom,2.5
544368,22521,CHILDS GARDEN TROWEL PINK,6,2011-02-18,0.85,14057,United Kingdom,5.1
544368,22971,QUEENS GUARD COFFEE MUG,6,2011-02-18,2.55,14057,United Kingdom,15.3
544398,85205B,PINK FELT EASTER RABBIT GARLAND,3,2011-02-18,2.55,15311,United Kingdom,7.649999999999999
544411,22646,CERAMIC STRAWBERRY CAKE MONEY BANK,12,2011-02-18,1.45,13799,United Kingdom,17.4
544412,84375,SET OF 20 KIDS COOKIE CUTTERS,12,2011-02-18,2.1,16531,United Kingdom,25.2
544434,21126,SET OF 6 GIRLS CELEBRATION CANDLES,2,2011-02-18,2.46,Unknown,United Kingdom,4.92
544447,84949,SILVER HANGING T-LIGHT HOLDER,6,2011-02-20,1.65,16466,United Kingdom,9.899999999999999
544450,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,2011-02-20,6.35,17811,United Kingdom,12.7
544450,22426,ENAMEL WASH BOWL CREAM,3,2011-02-20,3.75,17811,United Kingdom,11.25
544450,22989,SET 2 PANTRY DESIGN TEA TOWELS,5,2011-02-20,3.25,17811,United Kingdom,16.25
544467,22224,WHITE LOVEBIRD LANTERN,1,2011-02-20,2.95,14502,United Kingdom,2.95
544480,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,96,2011-02-21,0.72,14646,Netherlands,69.12
544484,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-02-21,1.25,15321,United Kingdom,15.0
544586,84406B,CREAM CUPID HEARTS COAT HANGER,6,2011-02-21,4.15,17338,United Kingdom,24.9
544586,85231B,CINAMMON SET OF 9 T-LIGHTS,6,2011-02-21,0.85,17338,United Kingdom,5.1
544599,22093,MOTORING TISSUE BOX,1,2011-02-21,2.46,Unknown,United Kingdom,2.46
544666,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2011-02-22,6.95,16907,United Kingdom,13.9
544672,21212,PACK OF 72 RETROSPOT CAKE CASES,120,2011-02-22,0.42,14646,Netherlands,50.4
544672,22386,JUMBO BAG PINK POLKADOT,100,2011-02-22,1.65,14646,Netherlands,165.0
544678,22047,EMPIRE GIFT WRAP,25,2011-02-22,0.42,13077,United Kingdom,10.5
544681,20717,STRAWBERRY SHOPPER BAG,1,2011-02-22,2.46,Unknown,United Kingdom,2.46
544684,85034A,3 GARDENIA MORRIS BOXED CANDLES,1,2011-02-22,8.29,Unknown,United Kingdom,8.29
544791,21773,DECORATIVE ROSE BATHROOM BOTTLE,12,2011-02-23,1.25,14289,United Kingdom,15.0
544795,22048,BIRTHDAY BANQUET GIFT WRAP,25,2011-02-23,0.42,15858,United Kingdom,10.5
544810,21669,BLUE STRIPE CERAMIC DRAWER KNOB,12,2011-02-23,1.25,17675,United Kingdom,15.0
544811,22992,REVOLVER WOODEN RULER ,12,2011-02-23,1.95,12471,Germany,23.4
544819,84985A,SET OF 72 GREEN PAPER DOILIES,1,2011-02-23,1.45,12748,United Kingdom,1.45
544885,22766,PHOTO FRAME CORNICE,8,2011-02-24,2.95,14243,United Kingdom,23.6
544887,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,3,2011-02-24,3.75,17364,United Kingdom,11.25
544887,22750,FELTCRAFT PRINCESS LOLA DOLL,4,2011-02-24,3.75,17364,United Kingdom,15.0
544893,22923,FRIDGE MAGNETS LES ENFANTS ASSORTED,12,2011-02-24,0.85,17865,United Kingdom,10.2
544909,22701,PINK DOG BOWL,48,2011-02-24,0.85,14298,United Kingdom,40.8
544918,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,12,2011-02-24,2.55,13081,United Kingdom,30.6
544926,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-02-24,2.95,13468,United Kingdom,17.7
544928,21219,SET/4 BADGES BALLOON GIRL,2,2011-02-24,2.46,Unknown,United Kingdom,4.92
544928,22996,TRAVEL CARD WALLET VINTAGE TICKET,3,2011-02-24,0.83,Unknown,United Kingdom,2.49
544945,22694,WICKER STAR ,6,2011-02-25,2.1,17735,United Kingdom,12.6
544999,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,360,2011-02-25,1.06,17388,United Kingdom,381.6
545001,21577,SAVE THE PLANET COTTON TOTE BAG,6,2011-02-25,2.25,16841,United Kingdom,13.5
545060,85200,BUNNY EGG BOX,2,2011-02-27,1.25,15547,United Kingdom,2.5
545063,22227,HANGING HEART MIRROR DECORATION ,2,2011-02-27,0.65,14606,United Kingdom,1.3
545155,82011A,"BATHROOM SCALES, TROPICAL BEACH",1,2011-02-28,3.75,14527,United Kingdom,3.75
545186,22271,FELTCRAFT DOLL ROSIE,1,2011-02-28,2.95,17841,United Kingdom,2.95
545188,79000,MOROCCAN TEA GLASS,12,2011-02-28,0.85,14056,United Kingdom,10.2
545215,22381,TOY TIDY PINK POLKADOT,2,2011-02-28,4.13,Unknown,United Kingdom,8.26
545215,20707,CRAZY DAISY HEART DECORATION,1,2011-02-28,0.83,Unknown,United Kingdom,0.83
545216,21094,SET/6 RED SPOTTY PAPER PLATES,2,2011-02-28,0.83,Unknown,United Kingdom,1.66
542777,20658,RED RETROSPOT LUGGAGE TAG,12,2011-02-01,1.25,14911,EIRE,15.0
542806,22365,DOORMAT RESPECTABLE HOUSE,2,2011-02-01,7.95,12836,United Kingdom,15.9
542836,21976,PACK OF 60 MUSHROOM CAKE CASES,2,2011-02-01,0.55,16745,United Kingdom,1.1
542862,21260,FIRST AID TIN,1,2011-02-01,3.25,14606,United Kingdom,3.25
542869,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-02-01,1.69,17035,United Kingdom,13.52
542888,22429,ENAMEL MEASURING JUG CREAM,4,2011-02-01,4.25,15687,United Kingdom,17.0
542895,84988,SET OF 72 PINK HEART PAPER DOILIES,2,2011-02-01,1.45,14549,United Kingdom,2.9
542898,22055,MINI CAKE STAND  HANGING STRAWBERY,2,2011-02-01,1.65,16110,United Kingdom,3.3
542906,22951,60 CAKE CASES DOLLY GIRL DESIGN,10,2011-02-01,1.25,Unknown,United Kingdom,12.5
542927,22501,PICNIC BASKET WICKER LARGE,2,2011-02-02,9.95,18198,United Kingdom,19.9
542929,21621,VINTAGE UNION JACK BUNTING,2,2011-02-02,8.5,17811,United Kingdom,17.0
542997,22200,FRYING PAN PINK POLKADOT,1,2011-02-02,8.29,Unknown,United Kingdom,8.29
543000,22308,TEA COSY BLUE STRIPE,1,2011-02-02,4.96,Unknown,United Kingdom,4.96
543013,22248,DECORATION  PINK CHICK MAGIC GARDEN,2,2011-02-02,1.63,Unknown,United Kingdom,3.26
543013,22677,FRENCH BLUE METAL DOOR SIGN 2,1,2011-02-02,2.46,Unknown,United Kingdom,2.46
543030,16012,FOOD/DRINK SPONGE STICKERS,24,2011-02-02,0.21,12437,France,5.04
543040,82599,FANNY'S REST STOPMETAL SIGN,1,2011-02-02,2.1,17337,United Kingdom,2.1
543040,21891,TRADITIONAL WOODEN SKIPPING ROPE,2,2011-02-02,1.25,17337,United Kingdom,2.5
543054,22084,PAPER CHAIN KIT EMPIRE,6,2011-02-03,2.95,13394,United Kingdom,17.7
543097,22621,TRADITIONAL KNITTING NANCY,1,2011-02-03,3.29,Unknown,United Kingdom,3.29
543108,21175,GIN + TONIC DIET METAL SIGN,3,2011-02-03,2.55,14085,United Kingdom,7.649999999999999
543122,20726,LUNCH BAG WOODLAND,20,2011-02-03,1.65,13819,United Kingdom,33.0
543164,22151,PLACE SETTING WHITE HEART,2,2011-02-03,0.42,13208,United Kingdom,0.84
543182,79190B,RETRO PLASTIC POLKA TRAY,5,2011-02-04,0.83,Unknown,United Kingdom,4.149999999999999
543191,22270,HAPPY EASTER HANGING DECORATION,1,2011-02-04,3.75,13137,United Kingdom,3.75
543199,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-02-04,2.95,13102,United Kingdom,35.40000000000001
543201,21181,PLEASE ONE PERSON METAL SIGN,2,2011-02-04,4.13,Unknown,United Kingdom,8.26
543251,22841,ROUND CAKE TIN VINTAGE GREEN,2,2011-02-04,7.95,14194,United Kingdom,15.9
543277,21872,GLAMOROUS  MUG,6,2011-02-06,1.25,15808,United Kingdom,7.5
543291,21843,RED RETROSPOT CAKE STAND,1,2011-02-07,10.95,14180,United Kingdom,10.95
543370,22555,PLASTERS IN TIN STRONGMAN,12,2011-02-07,1.65,12359,Cyprus,19.8
543382,84378,SET OF 3 HEART COOKIE CUTTERS,2,2011-02-07,1.25,14030,United Kingdom,2.5
543450,22900, SET 2 TEA TOWELS I LOVE LONDON ,1,2011-02-08,4.13,Unknown,United Kingdom,4.13
543470,22418,10 COLOUR SPACEBOY PEN,24,2011-02-08,0.85,16951,United Kingdom,20.4
543481,21556,CERAMIC STRAWBERRY MONEY BOX,1,2011-02-08,2.55,14606,United Kingdom,2.55
543487,20723,STRAWBERRY CHARLOTTE BAG,10,2011-02-09,0.85,13319,United Kingdom,8.5
543532,84559a,3D SHEET OF DOG STICKERS,1,2011-02-09,1.66,Unknown,United Kingdom,1.66
543541,37449,CERAMIC CAKE STAND + HANGING CAKES,2,2011-02-09,9.95,12462,Spain,19.9
543546,75049L,LARGE CIRCULAR MIRROR MOBILE,5,2011-02-09,2.46,Unknown,United Kingdom,12.3
543631,22625,RED KITCHEN SCALES,1,2011-02-10,8.5,14081,United Kingdom,8.5
543653,21175,GIN + TONIC DIET METAL SIGN,1,2011-02-11,2.55,14796,United Kingdom,2.55
543735,22725,ALARM CLOCK BAKELIKE CHOCOLATE,12,2011-02-11,3.75,16191,United Kingdom,45.0
543739,22383,LUNCH BAG SUKI  DESIGN ,2,2011-02-11,1.65,15550,United Kingdom,3.3
543774,22985,"WRAP, BILLBOARD FONTS DESIGN",25,2011-02-11,0.42,15856,United Kingdom,10.5
543809,22505,MEMO BOARD COTTAGE DESIGN,2,2011-02-13,4.95,17095,United Kingdom,9.9
543814,22988,SOLDIERS EGG CUP ,6,2011-02-13,1.25,15640,United Kingdom,7.5
543826,16237,SLEEPING CAT ERASERS,1,2011-02-14,0.42,Unknown,United Kingdom,0.42
543909,84792,ENCHANTED BIRD COATHANGER 5 HOOK,1,2011-02-14,9.13,Unknown,United Kingdom,9.13
543978,85175,CACTI T-LIGHT CANDLES,32,2011-02-14,0.42,12867,United Kingdom,13.44
543985,22219,LOVEBIRD HANGING DECORATION WHITE ,1,2011-02-15,1.63,Unknown,United Kingdom,1.63
543985,85049G,CHOCOLATE BOX RIBBONS ,1,2011-02-15,2.46,Unknown,United Kingdom,2.46
543985,21802,CHRISTMAS TREE HEART DECORATION,2,2011-02-15,0.42,Unknown,United Kingdom,0.84
543985,22067,CHOC TRUFFLE GOLD TRINKET POT ,1,2011-02-15,3.29,Unknown,United Kingdom,3.29
544055,22296,HEART IVORY TRELLIS LARGE,12,2011-02-15,1.65,14035,United Kingdom,19.8
544087,84452,METAL RABBIT LADDER EASTER ,4,2011-02-15,0.85,17530,United Kingdom,3.4
544087,20846,ZINC HEART LATTICE T-LIGHT HOLDER,5,2011-02-15,1.25,17530,United Kingdom,6.25
544089,22717,CARD DOG AND BALL ,1,2011-02-15,0.83,Unknown,United Kingdom,0.83
544097,22151,PLACE SETTING WHITE HEART,72,2011-02-16,0.42,12455,Cyprus,30.24
544100,72351B,SET/6 PINK  BUTTERFLY T-LIGHTS,4,2011-02-16,2.1,15002,United Kingdom,8.4
544151,22079,RIBBON REEL HEARTS DESIGN ,5,2011-02-16,1.65,15024,United Kingdom,8.25
544177,21385,IVORY HANGING DECORATION  HEART,24,2011-02-16,0.85,13001,United Kingdom,20.4
544194,85099B,JUMBO BAG RED RETROSPOT,10,2011-02-17,1.95,16839,United Kingdom,19.5
544214,84991,60 TEATIME FAIRY CAKE CASES,7,2011-02-17,1.25,Unknown,United Kingdom,8.75
544293,85231G,ORANGE SCENTED SET/9 T-LIGHTS,3,2011-02-17,0.85,17954,United Kingdom,2.55
544295,22789,T-LIGHT HOLDER SWEETHEART HANGING,8,2011-02-17,1.65,14298,United Kingdom,13.2
544311,21669,BLUE STRIPE CERAMIC DRAWER KNOB,6,2011-02-17,1.25,17841,United Kingdom,7.5
544338,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-02-18,0.55,12852,United Kingdom,13.2
544368,22437,SET OF 9 BLACK SKULL BALLOONS,10,2011-02-18,0.85,14057,United Kingdom,8.5
544431,22991,GIRAFFE WOODEN RULER,1,2011-02-18,1.95,Unknown,United Kingdom,1.95
C544436,22865,HAND WARMER OWL DESIGN,-2,2011-02-18,2.1,18172,United Kingdom,-4.2
544445,22872,NUMBER TILE COTTAGE GARDEN 4,2,2011-02-20,1.95,16746,United Kingdom,3.9
544447,84459B,YELLOW METAL CHICKEN HEART ,3,2011-02-20,1.49,16466,United Kingdom,4.47
544450,22519,CHILDS GARDEN BRUSH PINK,3,2011-02-20,2.1,17811,United Kingdom,6.300000000000001
544454,85049D,BRIGHT BLUES RIBBONS ,2,2011-02-20,1.25,13301,United Kingdom,2.5
544455,37370,RETRO COFFEE MUGS ASSORTED,6,2011-02-20,1.25,13097,United Kingdom,7.5
544460,22524,CHILDRENS GARDEN GLOVES BLUE,1,2011-02-20,1.25,16931,United Kingdom,1.25
544460,22834,HAND WARMER BABUSHKA DESIGN,5,2011-02-20,2.1,16931,United Kingdom,10.5
544463,90024F,NEW BAROQUE B'FLY NECKLACE CRYSTAL,2,2011-02-20,8.5,12988,United Kingdom,17.0
544465,85071B,RED CHARLIE+LOLA PERSONAL DOORSIGN,1,2011-02-20,2.95,13168,United Kingdom,2.95
544468,48187,DOORMAT NEW ENGLAND,10,2011-02-21,6.75,Unknown,EIRE,67.5
544474,85230E,STRAWBRY SCENTED VOTIVE CANDLE,24,2011-02-21,0.29,12423,Belgium,6.959999999999999
544476,84836,ZINC METAL HEART DECORATION,2,2011-02-21,1.25,14796,United Kingdom,2.5
544484,22740,POLKADOT PEN,48,2011-02-21,0.85,15321,United Kingdom,40.8
544485,22973,CHILDREN'S CIRCUS PARADE MUG,6,2011-02-21,1.65,17757,United Kingdom,9.899999999999999
544568,22667,RECIPE BOX RETROSPOT ,6,2011-02-21,2.95,15065,United Kingdom,17.7
544569,22668,PINK BABY BUNTING,5,2011-02-21,2.95,16980,United Kingdom,14.75
544574,22915,ASSORTED BOTTLE TOP  MAGNETS ,12,2011-02-21,0.42,12365,Cyprus,5.04
544597,22968,ROSE COTTAGE KEEPSAKE BOX ,1,2011-02-21,9.95,16014,United Kingdom,9.95
544598,84969,BOX OF 6 ASSORTED COLOUR TEASPOONS,1,2011-02-21,3.29,Unknown,United Kingdom,3.29
544634,20728,LUNCH BAG CARS BLUE,10,2011-02-22,1.65,17994,United Kingdom,16.5
544657,22776,SWEETHEART CAKESTAND 3 TIER,3,2011-02-22,9.95,14895,United Kingdom,29.85
544680,22548,HEADS AND TAILS SPORTING FUN,2,2011-02-22,1.25,13077,United Kingdom,2.5
544681,22120,WELCOME  WOODEN BLOCK LETTERS,1,2011-02-22,19.96,Unknown,United Kingdom,19.96
544684,22698,PINK REGENCY TEACUP AND SAUCER,2,2011-02-22,5.79,Unknown,United Kingdom,11.58
544766,22502,PICNIC BASKET WICKER SMALL,1,2011-02-23,8.29,Unknown,United Kingdom,8.29
544771,15056n,EDWARDIAN PARASOL NATURAL,1,2011-02-23,12.46,Unknown,United Kingdom,12.46
544776,21934,SKULL SHOULDER BAG,1,2011-02-23,3.29,Unknown,United Kingdom,3.29
544778,22111,SCOTTIE DOG HOT WATER BOTTLE,1,2011-02-23,4.95,14978,United Kingdom,4.95
544790,22419,LIPSTICK PEN RED,8,2011-02-23,0.42,16940,United Kingdom,3.36
544795,22907,PACK OF 20 NAPKINS PANTRY DESIGN,1,2011-02-23,0.85,15858,United Kingdom,0.85
544796,21755,LOVE BUILDING BLOCK WORD,3,2011-02-23,5.95,16208,United Kingdom,17.85
544812,22210,WOOD STAMP SET BEST WISHES,1,2011-02-23,3.29,Unknown,United Kingdom,3.29
544824,22488,NATURAL SLATE RECTANGLE CHALKBOARD,12,2011-02-24,1.65,17139,United Kingdom,19.8
544825,47594B,SCOTTIES DESIGN WASHBAG,6,2011-02-24,1.95,15606,United Kingdom,11.7
544885,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-02-24,2.95,14243,United Kingdom,17.7
544911,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-02-24,1.25,16838,United Kingdom,15.0
544913,84997D,CHILDRENS CUTLERY POLKADOT PINK,1,2011-02-24,4.15,15543,United Kingdom,4.15
544918,22859,EASTER TIN BUNNY BOUQUET,6,2011-02-24,1.65,13081,United Kingdom,9.899999999999999
544931,22746,POPPY'S PLAYHOUSE LIVINGROOM ,6,2011-02-24,2.1,13501,Switzerland,12.6
544943,22570,FELTCRAFT CUSHION RABBIT,8,2011-02-25,3.75,15845,United Kingdom,30.0
544944,21535,RED RETROSPOT SMALL MILK JUG,5,2011-02-25,2.55,14541,United Kingdom,12.75
544970,21056,DOCTOR'S BAG SOFT TOY,2,2011-02-25,8.95,13362,United Kingdom,17.9
545019,22045,SPACEBOY GIFT WRAP,75,2011-02-25,0.42,15093,United Kingdom,31.5
545022,22150,3 STRIPEY MICE FELTCRAFT,6,2011-02-25,1.95,12921,United Kingdom,11.7
545025,22041,"""RECORD FRAME 7"""" SINGLE SIZE """,1,2011-02-25,4.96,Unknown,United Kingdom,4.96
545026,22152,PLACE SETTING WHITE STAR,24,2011-02-25,0.42,15939,United Kingdom,10.08
545034,22858,EASTER TIN KEEPSAKE,60,2011-02-25,1.65,13493,Switzerland,99.0
