InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount
564060,22960,JAM MAKING SET WITH JARS,2,2011-08-22,4.25,17073,United Kingdom,8.5
564079,22507,MEMO BOARD RETROSPOT  DESIGN,4,2011-08-22,4.95,12627,Germany,19.8
562955,85040a,S/4 PINK FLOWER CANDLES IN BOWL,1,2011-08-11,3.29,Unknown,United Kingdom,3.29
564135,22142,CHRISTMAS CRAFT WHITE FAIRY ,4,2011-08-23,1.45,16550,United Kingdom,5.8
564137,84029E,RED WOOLLY HOTTIE WHITE HEART.,6,2011-08-23,3.95,15722,United Kingdom,23.7
564173,21936,RED RETROSPOT PICNIC BAG,10,2011-08-23,2.95,12567,France,29.5
564189,82482,WOODEN PICTURE FRAME WHITE FINISH,6,2011-08-23,2.55,14769,United Kingdom,15.3
564221,23243,SET OF TEA COFFEE SUGAR TINS PANTRY,10,2011-08-24,10.79,Unknown,United Kingdom,107.9
564256,37446,MINI CAKE STAND WITH HANGING CAKES,2,2011-08-24,1.45,14796,United Kingdom,2.9
564305,22962,JAM JAR WITH PINK LID,12,2011-08-24,0.85,14875,United Kingdom,10.2
564308,21528,DAIRY MAID TRADITIONAL TEAPOT ,6,2011-08-24,6.95,13901,United Kingdom,41.7
564308,22562,MONSTERS STENCIL CRAFT,12,2011-08-24,1.25,13901,United Kingdom,15.0
564315,22768,FAMILY PHOTO FRAME CORNICE,1,2011-08-24,9.95,14730,United Kingdom,9.95
564351,22621,TRADITIONAL KNITTING NANCY,48,2011-08-24,1.45,13881,United Kingdom,69.6
564356,22084,PAPER CHAIN KIT EMPIRE,1,2011-08-24,2.95,13969,United Kingdom,2.95
564363,23547,WRAP FLOWER SHOP  ,25,2011-08-24,0.42,15434,United Kingdom,10.5
564372,21509,COWBOYS AND INDIANS BIRTHDAY CARD ,12,2011-08-25,0.42,12714,France,5.04
564439,22468,BABUSHKA LIGHTS STRING OF 10,2,2011-08-25,6.75,12841,United Kingdom,13.5
564482,23188,VINTAGE  2 METER FOLDING RULER,12,2011-08-25,1.65,13149,United Kingdom,19.8
564483,21094,SET/6 RED SPOTTY PAPER PLATES,12,2011-08-25,0.85,14050,United Kingdom,10.2
C564488,72807A,SET/3 ROSE CANDLE IN JEWELLED BOX,-4,2011-08-25,4.25,16859,United Kingdom,-17.0
564554,22993,SET OF 4 PANTRY JELLY MOULDS,4,2011-08-25,1.25,17189,United Kingdom,5.0
564565,22595,GINGHAM HEART DECORATION,12,2011-08-26,0.85,14911,EIRE,10.2
564627,23272,TREE T-LIGHT HOLDER WILLIE WINKIE,12,2011-08-26,1.65,15132,United Kingdom,19.8
564647,23281,FOLDING BUTTERFLY MIRROR RED  ,2,2011-08-26,0.83,17920,United Kingdom,1.66
564729,23242,TREASURE TIN BUFFALO BILL ,2,2011-08-28,2.08,13137,United Kingdom,4.16
564729,23321,SMALL WHITE HEART OF WICKER,10,2011-08-28,1.65,13137,United Kingdom,16.5
564733,20718,RED RETROSPOT SHOPPER BAG,6,2011-08-28,1.25,17841,United Kingdom,7.5
564734,23198,PANTRY MAGNETIC  SHOPPING LIST,2,2011-08-28,1.45,12484,Spain,2.9
564754,23166,MEDIUM CERAMIC TOP STORAGE JAR,2,2011-08-30,2.46,Unknown,United Kingdom,4.92
564755,20727,LUNCH BAG  BLACK SKULL.,1,2011-08-30,4.13,Unknown,United Kingdom,4.13
564756,21990,MODERN FLORAL STATIONERY SET,1,2011-08-30,2.46,Unknown,United Kingdom,2.46
564756,84660C,PINK STITCHED WALL CLOCK,1,2011-08-30,7.46,Unknown,United Kingdom,7.46
564757,21930,JUMBO STORAGE BAG SKULLS,2,2011-08-30,4.13,Unknown,United Kingdom,8.26
564760,23308,SET OF 60 VINTAGE LEAF CAKE CASES ,1,2011-08-30,1.25,Unknown,United Kingdom,1.25
564800,22350,ILLUSTRATED CAT BOWL ,6,2011-08-30,2.55,14108,United Kingdom,15.3
564800,23193,BUFFALO BILL TREASURE BOOK BOX,8,2011-08-30,2.25,14108,United Kingdom,18.0
564815,47591D,PINK FAIRY CAKE CHILDRENS APRON,1,2011-08-30,1.95,12748,United Kingdom,1.95
564817,21934,SKULL SHOULDER BAG,3,2011-08-30,1.63,Unknown,United Kingdom,4.89
564818,21802,CHRISTMAS TREE HEART DECORATION,4,2011-08-30,0.42,Unknown,United Kingdom,1.68
564825,21929,JUMBO BAG PINK VINTAGE PAISLEY,4,2011-08-30,2.46,Unknown,United Kingdom,9.84
564825,85227,SET OF 6 3D KIT CARDS FOR KIDS,1,2011-08-30,1.63,Unknown,United Kingdom,1.63
564835,21934,SKULL SHOULDER BAG,1,2011-08-30,1.63,Unknown,United Kingdom,1.63
564841,22728,ALARM CLOCK BAKELIKE PINK,2,2011-08-30,8.29,Unknown,United Kingdom,16.58
564856,22244,3 HOOK HANGER MAGIC GARDEN,96,2011-08-31,1.65,12477,Germany,158.4
564866,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,12,2011-08-31,1.25,14660,United Kingdom,15.0
564872,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,40,2011-08-31,2.55,16083,United Kingdom,102.0
C564908,22768,FAMILY PHOTO FRAME CORNICE,-1,2011-08-31,9.95,17705,United Kingdom,-9.95
C564913,22960,JAM MAKING SET WITH JARS,-1,2011-08-31,4.25,12560,Germany,-4.25
564962,23273,HEART T-LIGHT HOLDER WILLIE WINKIE,2,2011-08-31,1.65,17777,United Kingdom,3.3
564974,21094,SET/6 RED SPOTTY PAPER PLATES,1,2011-08-31,0.83,Unknown,United Kingdom,0.83
564974,22378,WALL TIDY RETROSPOT ,1,2011-08-31,4.13,Unknown,United Kingdom,4.13
564974,23202,JUMBO BAG VINTAGE LEAF,1,2011-08-31,4.13,Unknown,United Kingdom,4.13
564976,23170,REGENCY TEA PLATE ROSES ,4,2011-08-31,1.65,17315,United Kingdom,6.6
562843,82551,LAUNDRY 15C METAL SIGN,2,2011-08-09,2.46,Unknown,United Kingdom,4.92
562843,20618,QUEEN OF THE SKIES PASSPORT COVER ,2,2011-08-09,1.63,Unknown,United Kingdom,3.26
562880,21243,PINK  POLKADOT PLATE ,96,2011-08-10,1.45,15838,United Kingdom,139.2
562881,23209,LUNCH BAG DOILEY PATTERN ,10,2011-08-10,1.65,15632,United Kingdom,16.5
562913,22432,WATERING CAN PINK BUNNY,6,2011-08-10,1.95,17042,United Kingdom,11.7
562931,23089,GLASS BON BON JAR,6,2011-08-10,1.65,14030,United Kingdom,9.899999999999999
562932,71459,HANGING JAM JAR T-LIGHT HOLDER,12,2011-08-10,0.85,16904,United Kingdom,10.2
562933,21901,"KEY FOB , BACK DOOR ",1,2011-08-10,1.63,Unknown,United Kingdom,1.63
562933,21991,BOHEMIAN COLLAGE STATIONERY SET,1,2011-08-10,2.46,Unknown,United Kingdom,2.46
562933,82486,WOOD S/3 CABINET ANT WHITE FINISH,1,2011-08-10,8.95,Unknown,United Kingdom,8.95
562950,23164,REGENCY CAKE SLICE,4,2011-08-11,4.95,15608,United Kingdom,19.8
562955,22804,CANDLEHOLDER PINK HANGING HEART,1,2011-08-11,5.79,Unknown,United Kingdom,5.79
562955,85123a,WHITE HANGING HEART T-LIGHT HOLDER,11,2011-08-11,6.63,Unknown,United Kingdom,72.92999999999999
562955,20718,RED RETROSPOT SHOPPER BAG,15,2011-08-11,3.29,Unknown,United Kingdom,49.35
563020,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,48,2011-08-11,0.42,12428,Finland,20.16
563021,22426,ENAMEL WASH BOWL CREAM,1,2011-08-11,3.75,18077,United Kingdom,3.75
563022,21980,PACK OF 12 RED RETROSPOT TISSUES ,2,2011-08-11,0.29,17248,United Kingdom,0.58
563038,22726,ALARM CLOCK BAKELIKE GREEN,16,2011-08-11,3.75,16656,United Kingdom,60.0
563062,22329,ROUND CONTAINER SET OF 5 RETROSPOT,2,2011-08-11,1.65,17811,United Kingdom,3.3
563076,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,240,2011-08-11,2.55,14646,Netherlands,612.0
563093,23203,JUMBO BAG VINTAGE DOILY ,1,2011-08-11,4.13,Unknown,United Kingdom,4.13
563098,84030E,ENGLISH ROSE HOT WATER BOTTLE,8,2011-08-12,4.25,14911,EIRE,34.0
563098,21485,RETROSPOT HEART HOT WATER BOTTLE,6,2011-08-12,4.95,14911,EIRE,29.7
563170,23331,DECORATIVE WICKER HEART SMALL,48,2011-08-12,0.63,18237,United Kingdom,30.24
563193,20685,DOORMAT RED RETROSPOT,1,2011-08-12,15.79,Unknown,United Kingdom,15.79
563193,22736,RIBBON REEL MAKING SNOWMEN ,1,2011-08-12,3.29,Unknown,United Kingdom,3.29
563200,22630,DOLLY GIRL LUNCH BOX,1,2011-08-14,1.95,13838,United Kingdom,1.95
563210,22457,NATURAL SLATE HEART CHALKBOARD ,2,2011-08-14,2.95,16466,United Kingdom,5.9
563214,85099F,JUMBO BAG STRAWBERRY,3,2011-08-14,2.08,16370,United Kingdom,6.24
563230,23163,REGENCY SUGAR TONGS,4,2011-08-14,2.49,15376,United Kingdom,9.96
563230,23290,SPACEBOY CHILDRENS BOWL,6,2011-08-14,1.25,15376,United Kingdom,7.5
563234,20984,12 PENCILS TALL TUBE POSY,24,2011-08-15,0.29,13621,United Kingdom,6.959999999999999
563257,22645,CERAMIC HEART FAIRY CAKE MONEY BANK,12,2011-08-15,1.45,13799,United Kingdom,17.4
563354,22607,WOODEN ROUNDERS GARDEN SET ,1,2011-08-15,9.95,15271,United Kingdom,9.95
563369,21980,PACK OF 12 RED RETROSPOT TISSUES ,24,2011-08-16,0.29,13394,United Kingdom,6.959999999999999
563372,22601,CHRISTMAS RETROSPOT ANGEL WOOD,12,2011-08-16,0.85,15653,United Kingdom,10.2
563376,84596F,SMALL MARSHMALLOWS PINK BOWL,16,2011-08-16,0.42,15752,United Kingdom,6.72
563404,22663,JUMBO BAG DOLLY GIRL DESIGN,20,2011-08-16,2.08,16303,United Kingdom,41.6
563404,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,6,2011-08-16,3.25,16303,United Kingdom,19.5
563437,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-08-16,0.29,14232,United Kingdom,13.92
563444,21908,CHOCOLATE THIS WAY METAL SIGN,5,2011-08-16,2.1,16033,United Kingdom,10.5
563482,21216,"SET 3 RETROSPOT TEA,COFFEE,SUGAR",1,2011-08-16,4.95,17097,Spain,4.95
563532,82484,WOOD BLACK BOARD ANT WHITE FINISH,12,2011-08-17,6.75,17511,United Kingdom,81.0
563549,22507,MEMO BOARD RETROSPOT  DESIGN,2,2011-08-17,10.79,Unknown,United Kingdom,21.58
563556,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-08-17,1.65,17706,United Kingdom,16.5
563565,22358,KINGS CHOICE TEA CADDY ,2,2011-08-17,2.95,17338,United Kingdom,5.9
563567,85099F,JUMBO BAG STRAWBERRY,10,2011-08-17,2.08,13004,United Kingdom,20.8
563574,21211,SET OF 72 SKULL PAPER  DOILIES,12,2011-08-17,1.45,15827,United Kingdom,17.4
563585,22383,LUNCH BAG SUKI DESIGN ,2,2011-08-17,1.65,17070,United Kingdom,3.3
563691,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2011-08-18,2.08,13668,United Kingdom,20.8
563697,22197,POPCORN HOLDER,14,2011-08-18,0.85,16813,United Kingdom,11.9
563714,22077,6 RIBBONS RUSTIC CHARM,12,2011-08-18,1.65,14565,United Kingdom,19.8
563720,23158,SET OF 5 LUCKY CAT MAGNETS ,3,2011-08-18,2.08,15867,United Kingdom,6.24
563721,20719,WOODLAND CHARLOTTE BAG,30,2011-08-18,0.85,15232,United Kingdom,25.5
563739,22379,RECYCLING BAG RETROSPOT ,1,2011-08-18,2.1,17750,United Kingdom,2.1
563745,23293,SET OF 12 FAIRY CAKE BAKING CASES,16,2011-08-19,0.83,15159,United Kingdom,13.28
563745,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,2011-08-19,1.65,15159,United Kingdom,16.5
563749,20676,RED RETROSPOT BOWL,8,2011-08-19,1.25,12360,Austria,10.0
563830,23353,6 GIFT TAGS VINTAGE CHRISTMAS ,12,2011-08-19,0.83,16638,United Kingdom,9.959999999999999
563848,16161P,WRAP ENGLISH ROSE ,25,2011-08-19,0.42,14911,EIRE,10.5
563855,21928,JUMBO BAG SCANDINAVIAN BLUE PAISLEY,10,2011-08-19,2.08,14709,United Kingdom,20.8
563907,47566,PARTY BUNTING,12,2011-08-21,4.95,14733,United Kingdom,59.40000000000001
563907,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,6,2011-08-21,4.95,14733,United Kingdom,29.7
563909,22138,BAKING SET 9 PIECE RETROSPOT ,1,2011-08-21,4.95,15701,United Kingdom,4.95
563913,22079,RIBBON REEL HEARTS DESIGN ,10,2011-08-21,1.65,14911,EIRE,16.5
563920,22678,FRENCH BLUE METAL DOOR SIGN 3,3,2011-08-21,1.25,16407,United Kingdom,3.75
563924,22555,PLASTERS IN TIN STRONGMAN,6,2011-08-21,1.65,15984,United Kingdom,9.899999999999999
563956,21931,JUMBO STORAGE BAG SUKI,20,2011-08-22,2.08,14282,United Kingdom,41.6
564057,22624,IVORY KITCHEN SCALES,2,2011-08-22,8.5,15296,United Kingdom,17.0
564065,22969,HOMEMADE JAM SCENTED CANDLES,24,2011-08-22,1.45,15150,United Kingdom,34.8
564093,20725,LUNCH BAG RED RETROSPOT,10,2011-08-23,1.65,14930,Channel Islands,16.5
C564094,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,-2,2011-08-23,2.95,16550,United Kingdom,-5.9
564141,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1,2011-08-23,8.5,17841,United Kingdom,8.5
564150,21115,ROSE CARAVAN DOORSTOP,2,2011-08-23,6.75,14936,Channel Islands,13.5
564187,22355,CHARLOTTE BAG SUKI DESIGN,5,2011-08-23,0.85,15005,United Kingdom,4.25
564188,23323,WHITE WICKER STAR ,4,2011-08-23,2.1,13140,United Kingdom,8.4
564189,22983,CARD BILLBOARD FONT,12,2011-08-23,0.42,14769,United Kingdom,5.04
564197,23295,SET OF 12 MINI LOAF BAKING CASES,8,2011-08-23,0.83,13425,United Kingdom,6.64
564219,21172,PARTY METAL SIGN ,96,2011-08-24,1.25,16422,United Kingdom,120.0
564305,84077,WORLD WAR 2 GLIDERS ASSTD DESIGNS,48,2011-08-24,0.29,14875,United Kingdom,13.92
564324,22423,REGENCY CAKESTAND 3 TIER,16,2011-08-24,10.95,13694,United Kingdom,175.2
564324,47504K,ENGLISH ROSE GARDEN SECATEURS,144,2011-08-24,0.79,13694,United Kingdom,113.76
564328,21121,SET/10 RED POLKADOT PARTY CANDLES,24,2011-08-24,1.25,12662,Germany,30.0
564335,21980,PACK OF 12 RED RETROSPOT TISSUES ,1,2011-08-24,0.29,15800,United Kingdom,0.29
564353,22866,HAND WARMER SCOTTY DOG DESIGN,12,2011-08-24,2.1,15764,United Kingdom,25.2
564356,22439,6 ROCKET BALLOONS ,1,2011-08-24,0.65,13969,United Kingdom,0.65
564357,22827,RUSTIC  SEVENTEEN DRAWER SIDEBOARD,1,2011-08-24,165.0,14973,United Kingdom,165.0
564372,23208,LUNCH BAG VINTAGE LEAF DESIGN,10,2011-08-25,1.65,12714,France,16.5
564375,21463,MIRRORED DISCO BALL ,4,2011-08-25,5.95,13078,United Kingdom,23.8
564378,23345, DOLLY GIRL BEAKER,12,2011-08-25,1.25,12417,Belgium,15.0
564432,23191,BUNDLE OF 3 RETRO NOTE BOOKS,12,2011-08-25,1.65,13517,United Kingdom,19.8
564483,85184C,SET 4 VALENTINE DECOUPAGE HEART BOX,6,2011-08-25,2.95,14050,United Kingdom,17.7
564535,23295,SET OF 12 MINI LOAF BAKING CASES,8,2011-08-25,0.83,18075,United Kingdom,6.64
564552,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-08-25,4.95,16670,United Kingdom,14.85
564552,17091J,VANILLA INCENSE IN TIN,36,2011-08-25,0.38,16670,United Kingdom,13.68
564561,23324,RUSTIC STRAWBERRY JAMPOT LARGE ,48,2011-08-26,1.85,13340,United Kingdom,88.80000000000001
564562,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-08-26,0.85,15203,United Kingdom,8.5
564572,22386,JUMBO BAG PINK POLKADOT,10,2011-08-26,2.08,15078,United Kingdom,20.8
564626,21218,RED SPOTTY BISCUIT TIN,6,2011-08-26,3.25,18167,United Kingdom,19.5
564630,21114,LAVENDER SCENTED FABRIC HEART,10,2011-08-26,1.25,13644,United Kingdom,12.5
564634,23298,SPOTTY BUNTING,6,2011-08-26,4.95,14210,United Kingdom,29.7
564642,22610,PENS ASSORTED FUNNY FACE,36,2011-08-26,0.19,13527,United Kingdom,6.84
564647,22077,6 RIBBONS RUSTIC CHARM,5,2011-08-26,1.65,17920,United Kingdom,8.25
564650,22193,RED DINER WALL CLOCK,12,2011-08-26,7.65,14646,Netherlands,91.80000000000001
564654,22946,WOODEN ADVENT CALENDAR CREAM,2,2011-08-26,16.95,14911,EIRE,33.9
564666,16169E,WRAP 50'S  CHRISTMAS,25,2011-08-26,0.42,12492,Germany,10.5
564670,23346,SPACEBOY BEAKER,12,2011-08-26,1.25,12683,France,15.0
564726,22718,CARD CAT AND TREE ,12,2011-08-28,0.42,18077,United Kingdom,5.04
564729,22726,ALARM CLOCK BAKELIKE GREEN,1,2011-08-28,3.75,13137,United Kingdom,3.75
564746,23028,DRAWER KNOB CRACKLE GLAZE BLUE,6,2011-08-28,1.65,17633,United Kingdom,9.899999999999999
564754,22268,DECORATION SITTING BUNNY,1,2011-08-30,0.63,Unknown,United Kingdom,0.63
564754,23350,ROLL WRAP VINTAGE SPOT ,1,2011-08-30,2.46,Unknown,United Kingdom,2.46
564754,85131B,BEADED CRYSTAL HEART GREEN ON STICK,3,2011-08-30,0.83,Unknown,United Kingdom,2.49
564756,21172,PARTY METAL SIGN ,3,2011-08-30,4.13,Unknown,United Kingdom,12.39
564756,90096,NECKLACE+BRACELET SET BLUE BLOSSOM,1,2011-08-30,2.46,Unknown,United Kingdom,2.46
564758,21716,BOYS VINTAGE TIN SEASIDE BUCKET,3,2011-08-30,4.96,Unknown,United Kingdom,14.88
564758,84580,MOUSE TOY WITH PINK T-SHIRT,1,2011-08-30,4.13,Unknown,United Kingdom,4.13
564760,90018B,GOLD M.O.P ORBIT DROP EARRINGS,1,2011-08-30,4.15,Unknown,United Kingdom,4.15
564817,21725,SWEETIES  STICKERS,1,2011-08-30,1.63,Unknown,United Kingdom,1.63
564835,23295,SET OF 12 MINI LOAF BAKING CASES,1,2011-08-30,2.46,Unknown,United Kingdom,2.46
564835,23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,3,2011-08-30,7.46,Unknown,United Kingdom,22.38
564835,85123A,WHITE HANGING HEART T-LIGHT HOLDER,2,2011-08-30,2.95,Unknown,United Kingdom,5.9
564835,16237,SLEEPING CAT ERASERS,1,2011-08-30,0.42,Unknown,United Kingdom,0.42
564837,21314,SMALL GLASS HEART TRINKET POT,1,2011-08-30,4.13,Unknown,United Kingdom,4.13
564837,23061,VINTAGE EMBOSSED HEART,2,2011-08-30,2.46,Unknown,United Kingdom,4.92
564838,23194,GYMKHANA TREASURE BOOK BOX,1,2011-08-30,4.58,Unknown,United Kingdom,4.58
564838,84946,ANTIQUE SILVER T-LIGHT GLASS,4,2011-08-30,2.46,Unknown,United Kingdom,9.84
564840,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-08-30,2.46,Unknown,United Kingdom,2.46
564846,23131,MISTLETOE HEART WREATH CREAM,3,2011-08-30,4.15,14507,United Kingdom,12.45
564850,22689,DOORMAT MERRY CHRISTMAS RED ,1,2011-08-30,7.95,17298,United Kingdom,7.95
564857,23182,TOILET SIGN OCCUPIED OR VACANT,3,2011-08-31,2.5,Unknown,United Kingdom,7.5
564857,20618,QUEEN OF THE SKIES PASSPORT COVER ,1,2011-08-31,4.13,Unknown,United Kingdom,4.13
564866,84978,HANGING HEART JAR T-LIGHT HOLDER,6,2011-08-31,1.25,14660,United Kingdom,7.5
564896,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,2011-08-31,1.65,13726,United Kingdom,16.5
564897,22728,ALARM CLOCK BAKELIKE PINK,20,2011-08-31,3.75,12678,France,75.0
564943,22173,METAL 4 HOOK HANGER FRENCH CHATEAU,6,2011-08-31,2.95,17706,United Kingdom,17.7
564962,22748,POPPY'S PLAYHOUSE KITCHEN,1,2011-08-31,2.1,17777,United Kingdom,2.1
564965,22728,ALARM CLOCK BAKELIKE PINK,4,2011-08-31,3.75,17677,United Kingdom,15.0
564974,22196,SMALL HEART MEASURING SPOONS,1,2011-08-31,1.63,Unknown,United Kingdom,1.63
565056,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-08-31,4.95,16278,United Kingdom,14.85
562843,84032A,CHARLIE+LOLA PINK HOT WATER BOTTLE,1,2011-08-09,3.29,Unknown,United Kingdom,3.29
562888,23204,CHARLOTTE BAG APPLES DESIGN,10,2011-08-10,0.85,14388,United Kingdom,8.5
562933,23289,DOLLY GIRL CHILDRENS BOWL,1,2011-08-10,2.46,Unknown,United Kingdom,2.46
562934,21908,CHOCOLATE THIS WAY METAL SIGN,1,2011-08-10,4.13,Unknown,United Kingdom,4.13
562934,35095A,BLUE VICTORIAN FABRIC OVAL BOX,1,2011-08-10,0.83,Unknown,United Kingdom,0.83
562944,22380,TOY TIDY SPACEBOY  ,10,2011-08-11,2.1,13985,United Kingdom,21.0
562955,22766,PHOTO FRAME CORNICE,1,2011-08-11,5.79,Unknown,United Kingdom,5.79
562955,23004,TRAVEL CARD WALLET PANTRY,1,2011-08-11,0.83,Unknown,United Kingdom,0.83
562955,21770,OPEN CLOSED METAL SIGN,4,2011-08-11,9.96,Unknown,United Kingdom,39.84
562964,20970,PINK FLORAL FELTCRAFT SHOULDER BAG,4,2011-08-11,3.75,13488,United Kingdom,15.0
563022,23333,IVORY WICKER HEART MEDIUM,2,2011-08-11,1.25,17248,United Kingdom,2.5
563022,22032,BOTANICAL LILY GREETING CARD,12,2011-08-11,0.42,17248,United Kingdom,5.04
563093,20664,TROPICAL HOLIDAY PURSE ,1,2011-08-11,2.46,Unknown,United Kingdom,2.46
563095,20728,LUNCH BAG CARS BLUE,20,2011-08-12,1.65,13158,United Kingdom,33.0
563174,23209,LUNCH BAG VINTAGE DOILY ,10,2011-08-12,1.65,16746,United Kingdom,16.5
563195,23286,BLUE VINTAGE SPOT BEAKER,1,2011-08-12,1.63,Unknown,United Kingdom,1.63
563199,48138,DOORMAT UNION FLAG,2,2011-08-14,7.95,16326,United Kingdom,15.9
563200,21899,GARAGE KEY FOB,1,2011-08-14,0.65,13838,United Kingdom,0.65
563214,20992,JAZZ HEARTS PURSE NOTEBOOK,6,2011-08-14,0.39,16370,United Kingdom,2.34
563234,21915,RED  HARMONICA IN BOX ,12,2011-08-15,1.25,13621,United Kingdom,15.0
563368,20728,LUNCH BAG CARS BLUE,10,2011-08-16,1.65,13995,United Kingdom,16.5
563374,21086,SET/6 RED SPOTTY PAPER CUPS,12,2011-08-16,0.65,13953,United Kingdom,7.800000000000001
563432,22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,2,2011-08-16,8.5,16713,United Kingdom,17.0
563432,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2011-08-16,6.95,16713,United Kingdom,13.9
563439,22382,LUNCH BAG SPACEBOY DESIGN ,13,2011-08-16,4.96,Unknown,United Kingdom,64.48
563440,21096,SET/6 FRUIT SALAD  PAPER PLATES,12,2011-08-16,0.39,13189,United Kingdom,4.68
563508,85054,FRENCH ENAMEL POT W LID,6,2011-08-17,2.95,16133,United Kingdom,17.7
563549,84970s,HANGING HEART ZINC T-LIGHT HOLDER,1,2011-08-17,2.08,Unknown,United Kingdom,2.08
563590,22960,JAM MAKING SET WITH JARS,230,2011-08-17,4.6,17450,United Kingdom,1058.0
563620,85099B,JUMBO BAG RED RETROSPOT,10,2011-08-18,2.08,13014,United Kingdom,20.8
563621,20725,LUNCH BAG RED RETROSPOT,10,2011-08-18,1.65,13113,United Kingdom,16.5
563661,21931,JUMBO STORAGE BAG SUKI,10,2011-08-18,2.08,13048,United Kingdom,20.8
563708,22380,TOY TIDY SPACEBOY  ,5,2011-08-18,2.1,17001,United Kingdom,10.5
563722,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,12,2011-08-18,1.25,17720,United Kingdom,15.0
563741,21531,RED RETROSPOT SUGAR JAM BOWL,6,2011-08-19,2.55,14759,United Kingdom,15.3
563749,21576,LETS GO SHOPPING COTTON TOTE BAG,6,2011-08-19,2.25,12360,Austria,13.5
563771,21716,BOYS VINTAGE TIN SEASIDE BUCKET,1,2011-08-19,2.55,17841,United Kingdom,2.55
563771,22771,CLEAR DRAWER KNOB ACRYLIC EDWARDIAN,2,2011-08-19,1.25,17841,United Kingdom,2.5
563771,23240,SET OF 4 KNICK KNACK TINS DOILY ,1,2011-08-19,4.15,17841,United Kingdom,4.15
563842,22192,BLUE DINER WALL CLOCK,2,2011-08-19,8.5,13871,United Kingdom,17.0
563855,20727,LUNCH BAG  BLACK SKULL.,10,2011-08-19,1.65,14709,United Kingdom,16.5
C563894,21042,RED RETROSPOT APRON ,-1,2011-08-21,5.95,16330,United Kingdom,-5.95
563909,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2011-08-21,0.95,15701,United Kingdom,11.4
563915,23023,RIDGED BONNE JAM JAR T-LIGHT HOLDER,6,2011-08-21,1.65,14224,United Kingdom,9.899999999999999
563928,47590A,BLUE HAPPY BIRTHDAY BUNTING,2,2011-08-21,5.45,17059,United Kingdom,10.9
563928,22383,LUNCH BAG SUKI DESIGN ,2,2011-08-21,1.65,17059,United Kingdom,3.3
563940,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-08-22,0.85,17416,United Kingdom,8.5
564023,23209,LUNCH BAG VINTAGE DOILY ,10,2011-08-22,1.65,17562,United Kingdom,16.5
564038,23190,BUNDLE OF 3 SCHOOL EXERCISE BOOKS  ,12,2011-08-22,1.65,16555,United Kingdom,19.8
564052,35953,FOLKART STAR CHRISTMAS DECORATIONS,6,2011-08-22,1.25,15033,United Kingdom,7.5
564059,22795,SWEETHEART RECIPE BOOK STAND,4,2011-08-22,6.75,15796,United Kingdom,27.0
564059,22627,MINT KITCHEN SCALES,6,2011-08-22,8.5,15796,United Kingdom,51.0
564065,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2011-08-22,2.95,15150,United Kingdom,17.7
563449,85152,,2,2011-08-16,0.0,Unknown,United Kingdom,0.0
564090,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-08-23,1.65,17041,United Kingdom,16.5
564140,23192,BUNDLE OF 3 ALPHABET EXERCISE BOOKS,12,2011-08-23,1.65,12621,Germany,19.8
564144,20984,12 PENCILS TALL TUBE POSY,24,2011-08-23,0.29,13939,United Kingdom,6.959999999999999
564172,22364,GLASS JAR DIGESTIVE BISCUITS,1,2011-08-23,2.95,16033,United Kingdom,2.95
564187,23346,SPACEBOY BEAKER,2,2011-08-23,1.25,15005,United Kingdom,2.5
564189,22717,CARD DOG AND BALL ,12,2011-08-23,0.42,14769,United Kingdom,5.04
564226,22649,STRAWBERRY FAIRY CAKE TEAPOT,8,2011-08-24,4.95,12523,France,39.6
564246,20727,LUNCH BAG  BLACK SKULL.,10,2011-08-24,1.65,13534,United Kingdom,16.5
C564299,23110,PARISIENNE KEY CABINET ,-4,2011-08-24,5.75,12853,United Kingdom,-23.0
