InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalAmount
547837,82484,WOOD BLACK BOARD ANT WHITE FINISH,4,2011-03-27,7.9,17243,United Kingdom,31.6
547850,22284,HEN HOUSE DECORATION,1,2011-03-27,1.65,14472,United Kingdom,1.65
547860,22851,SET 20 NAPKINS FAIRY CAKES DESIGN ,4,2011-03-27,0.85,17625,United Kingdom,3.4
547888,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-03-28,1.65,13368,United Kingdom,16.5
547910,21231,SWEETHEART CERAMIC TRINKET BOX,4,2011-03-28,1.25,14159,United Kingdom,5.0
547910,84536A,ENGLISH ROSE NOTEBOOK A7 SIZE,2,2011-03-28,0.42,14159,United Kingdom,0.84
547910,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,3,2011-03-28,2.95,14159,United Kingdom,8.850000000000001
547910,22665,RECIPE BOX BLUE SKETCHBOOK DESIGN,1,2011-03-28,2.95,14159,United Kingdom,2.95
547918,84030E,ENGLISH ROSE HOT WATER BOTTLE,4,2011-03-28,4.25,15249,United Kingdom,17.0
547921,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2011-03-28,1.45,14766,United Kingdom,17.4
547922,22464,HANGING METAL HEART LANTERN,12,2011-03-28,1.65,15624,United Kingdom,19.8
547936,22699,ROSES REGENCY TEACUP AND SAUCER ,2,2011-03-28,2.95,15874,United Kingdom,5.9
547964,23006,TRAVEL CARD WALLET FLOWER MEADOW,1,2011-03-28,0.83,Unknown,United Kingdom,0.83
547967,20619,TROPICAL PASSPORT COVER ,1,2011-03-28,1.63,Unknown,United Kingdom,1.63
547993,22379,RECYCLING BAG RETROSPOT ,10,2011-03-29,2.1,Unknown,EIRE,21.0
548007,22285,HANGING HEN ON NEST DECORATION,12,2011-03-29,1.65,13769,United Kingdom,19.8
548010,23007, SPACEBOY BABY GIFT SET,18,2011-03-29,14.95,14646,Netherlands,269.1
548150,35809A,ENAMEL PINK TEA CONTAINER,6,2011-03-29,0.83,17315,United Kingdom,4.98
548152,22939,APRON APPLE DELIGHT,4,2011-03-29,4.95,17398,United Kingdom,19.8
548162,21731,RED TOADSTOOL LED NIGHT LIGHT,3,2011-03-29,4.13,Unknown,United Kingdom,12.39
548162,20717,STRAWBERRY SHOPPER BAG,2,2011-03-29,2.46,Unknown,United Kingdom,4.92
548165,85049b,LUSH GREENS RIBBONS,1,2011-03-29,2.46,Unknown,United Kingdom,2.46
548166,21169,YOU'RE CONFUSING ME METAL SIGN ,1,2011-03-29,4.13,Unknown,United Kingdom,4.13
548168,21116,OWL DOORSTOP,1,2011-03-29,8.29,Unknown,United Kingdom,8.29
548188,22918,HERB MARKER PARSLEY,2,2011-03-29,0.65,13263,United Kingdom,1.3
548191,84625C,BLUE NEW BAROQUE CANDLESTICK CANDLE,1,2011-03-29,5.79,Unknown,United Kingdom,5.79
548194,22360,GLASS JAR ENGLISH CONFECTIONERY,1,2011-03-29,5.79,Unknown,United Kingdom,5.79
548196,22467,GUMBALL COAT RACK,6,2011-03-29,2.55,16011,United Kingdom,15.3
548208,21754,HOME BUILDING BLOCK WORD,9,2011-03-29,5.95,14189,United Kingdom,53.55
548234,20724,RED RETROSPOT CHARLOTTE BAG,10,2011-03-30,0.85,17594,United Kingdom,8.5
548255,21755,LOVE BUILDING BLOCK WORD,3,2011-03-30,5.95,13078,United Kingdom,17.85
548308,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,6,2011-03-30,0.85,17220,United Kingdom,5.1
548310,20821,GOLDIE LOOKING MIRROR,1,2011-03-30,4.95,Unknown,United Kingdom,4.95
548325,20674,GREEN POLKADOT BOWL,8,2011-03-30,1.25,13509,United Kingdom,10.0
548327,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,2,2011-03-30,2.08,16788,United Kingdom,4.16
548351,22178,VICTORIAN GLASS HANGING T-LIGHT,192,2011-03-30,1.06,13001,United Kingdom,203.52
548358,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,6,2011-03-30,2.1,15832,United Kingdom,12.6
548373,22457,NATURAL SLATE HEART CHALKBOARD ,1,2011-03-30,5.79,Unknown,United Kingdom,5.79
548373,47566,PARTY BUNTING,3,2011-03-30,10.79,Unknown,United Kingdom,32.37
548373,20719,WOODLAND CHARLOTTE BAG,1,2011-03-30,1.63,Unknown,United Kingdom,1.63
548404,22848,BREAD BIN DINER STYLE PINK,1,2011-03-31,16.95,16398,United Kingdom,16.95
548409,21539,RED RETROSPOT BUTTER DISH,6,2011-03-31,4.95,12731,France,29.7
548452,21955,DOORMAT UNION JACK GUNS AND ROSES,2,2011-03-31,7.95,13060,United Kingdom,15.9
548492,22475,SKULL DESIGN TV DINNER TRAY,1,2011-03-31,4.95,17841,United Kingdom,4.95
548502,20724,RED RETROSPOT CHARLOTTE BAG,39,2011-03-31,2.46,Unknown,United Kingdom,95.94
548510,21989,PACK OF 20 SKULL PAPER NAPKINS,3,2011-03-31,0.85,17861,United Kingdom,2.55
548516,17012B,ORIGAMI JASMINE INCENSE/CANDLE SET,2,2011-03-31,2.46,Unknown,United Kingdom,4.92
548521,84380,SET OF 3 BUTTERFLY COOKIE CUTTERS,12,2011-03-31,1.25,17735,United Kingdom,15.0
548522,22148,EASTER CRAFT 4 CHICKS ,3,2011-03-31,4.13,Unknown,United Kingdom,12.39
548522,85176,SEWING SUSAN 21 NEEDLE SET,2,2011-03-31,1.63,Unknown,United Kingdom,3.26
545226,22875,NUMBER TILE COTTAGE GARDEN 7,8,2011-03-01,1.95,12428,Finland,15.6
545238,22045,SPACEBOY GIFT WRAP,25,2011-03-01,0.42,15241,United Kingdom,10.5
545238,22716,CARD CIRCUS PARADE,12,2011-03-01,0.42,15241,United Kingdom,5.04
545294,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,3,2011-03-01,2.95,17965,United Kingdom,8.850000000000001
545315,22212,FOUR HOOK  WHITE LOVEBIRDS,1,2011-03-01,4.13,Unknown,United Kingdom,4.13
545333,22969,HOMEMADE JAM SCENTED CANDLES,1,2011-03-01,3.29,Unknown,United Kingdom,3.29
545338,22766,PHOTO FRAME CORNICE,2,2011-03-01,2.95,17449,United Kingdom,5.9
545340,22960,JAM MAKING SET WITH JARS,6,2011-03-02,4.25,15416,United Kingdom,25.5
545408,22991,GIRAFFE WOODEN RULER,12,2011-03-02,1.95,15067,United Kingdom,23.4
545408,22456,NATURAL SLATE CHALKBOARD LARGE ,3,2011-03-02,4.95,15067,United Kingdom,14.85
545415,85212,MINI PAINTED GARDEN DECORATION ,12,2011-03-02,0.85,15641,United Kingdom,10.2
545447,21790,VINTAGE SNAP CARDS,12,2011-03-02,0.85,17426,United Kingdom,10.2
545460,22650,CERAMIC PIRATE CHEST MONEY BANK,1,2011-03-02,1.45,13230,United Kingdom,1.45
545464,20725,LUNCH BAG RED RETROSPOT,1,2011-03-03,4.13,Unknown,United Kingdom,4.13
545464,21094,SET/6 RED SPOTTY PAPER PLATES,2,2011-03-03,0.83,Unknown,United Kingdom,1.66
545464,47481,50CM METAL STRING WITH  7 CLIPS,1,2011-03-03,2.08,Unknown,United Kingdom,2.08
545464,85131D,BEADED CRYSTAL HEART PINK ON STICK,4,2011-03-03,0.83,Unknown,United Kingdom,3.32
545503,21932,SCANDINAVIAN PAISLEY PICNIC BAG,2,2011-03-03,2.95,15719,United Kingdom,5.9
545543,21232,STRAWBERRY CERAMIC TRINKET BOX,12,2011-03-03,1.25,13476,United Kingdom,15.0
545568,22167, OVAL WALL MIRROR DIAMANTE ,2,2011-03-03,8.29,Unknown,United Kingdom,16.58
545568,22554,PLASTERS IN TIN WOODLAND ANIMALS,1,2011-03-03,3.29,Unknown,United Kingdom,3.29
545579,22266,EASTER DECORATION HANGING BUNNY,24,2011-03-04,0.65,17508,Greece,15.6
545587,22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,2,2011-03-04,2.95,14796,United Kingdom,5.9
545590,21790,VINTAGE SNAP CARDS,12,2011-03-04,0.85,15220,United Kingdom,10.2
545596,22557,PLASTERS IN TIN VINTAGE PAISLEY ,12,2011-03-04,1.65,14447,United Kingdom,19.8
545649,21870,I CAN ONLY PLEASE ONE PERSON MUG,1,2011-03-04,1.25,14995,United Kingdom,1.25
545667,22378,WALL TIDY RETROSPOT ,1,2011-03-04,4.13,Unknown,United Kingdom,4.13
545685,21314,SMALL GLASS HEART TRINKET POT,4,2011-03-06,2.1,14499,United Kingdom,8.4
545685,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2011-03-06,6.95,14499,United Kingdom,13.9
545690,22804,CANDLEHOLDER PINK HANGING HEART,3,2011-03-06,2.95,13263,United Kingdom,8.850000000000001
545691,22957,SET 3 PAPER VINTAGE CHICK PAPER EGG,4,2011-03-06,2.95,14161,United Kingdom,11.8
545695,22280,POCKET BAG PINK PAISELY BROWN SPOT,4,2011-03-06,1.25,17050,United Kingdom,5.0
545699,23230,WRAP ALPHABET DESIGN,25,2011-03-06,0.42,15572,United Kingdom,10.5
545701,85099B,JUMBO BAG RED RETROSPOT,20,2011-03-06,1.95,17107,United Kingdom,39.0
545714,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,1,2011-03-07,4.13,Unknown,United Kingdom,4.13
545715,22456,NATURAL SLATE CHALKBOARD LARGE ,3,2011-03-07,9.96,Unknown,United Kingdom,29.88
545717,22629,SPACEBOY LUNCH BOX ,3,2011-03-07,2.46,Unknown,United Kingdom,7.38
545719,82600,NO SINGING METAL SIGN,12,2011-03-07,2.1,13344,United Kingdom,25.2
545764,84997D,CHILDRENS CUTLERY POLKADOT PINK,8,2011-03-07,4.15,13408,United Kingdom,33.2
545821,22372,AIRLINE BAG VINTAGE WORLD CHAMPION ,4,2011-03-07,4.25,13001,United Kingdom,17.0
545838,22566,FELTCRAFT HAIRBAND PINK AND PURPLE,1,2011-03-07,0.85,14606,United Kingdom,0.85
545868,72349B,SET/6 PURPLE BUTTERFLY T-LIGHTS,2,2011-03-07,2.1,17841,United Kingdom,4.2
545872,22263,FELT EGG COSY LADYBIRD ,4,2011-03-07,0.85,15752,United Kingdom,3.4
545895,20979,36 PENCILS TUBE RED RETROSPOT,1,2011-03-07,2.46,Unknown,United Kingdom,2.46
545895,21454,PAINTED PINK RABBIT ,3,2011-03-07,0.83,Unknown,United Kingdom,2.49
545897,22715,CARD WEDDING DAY,1,2011-03-07,0.83,Unknown,United Kingdom,0.83
545906,22717,CARD DOG AND BALL ,12,2011-03-08,0.42,15764,United Kingdom,5.04
545910,22417,PACK OF 60 SPACEBOY CAKE CASES,24,2011-03-08,0.55,14586,United Kingdom,13.2
545914,22382,LUNCH BAG SPACEBOY DESIGN ,20,2011-03-08,1.65,13340,United Kingdom,33.0
545937,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-03-08,1.69,12758,Portugal,40.56
545937,20658,RED RETROSPOT LUGGAGE TAG,12,2011-03-08,1.25,12758,Portugal,15.0
545979,84755,COLOUR GLASS T-LIGHT HOLDER HANGING,8,2011-03-08,0.65,12748,United Kingdom,5.2
545980,21774,DECORATIVE CATS BATHROOM BOTTLE,1,2011-03-08,1.25,14730,United Kingdom,1.25
545994,POST,POSTAGE,2,2011-03-08,18.0,12623,Germany,36.0
546005,22722,SET OF 6 SPICE TINS PANTRY DESIGN,4,2011-03-08,3.95,14426,United Kingdom,15.8
546013,21937,STRAWBERRY   PICNIC BAG,2,2011-03-08,2.95,16495,United Kingdom,5.9
546079,22895,SET OF 2 TEA TOWELS APPLE AND PEARS,1,2011-03-09,2.95,14534,United Kingdom,2.95
546107,22644,CERAMIC CHERRY CAKE MONEY BANK,1,2011-03-09,1.45,17238,United Kingdom,1.45
546107,22443,GROW YOUR OWN HERBS SET OF 3,1,2011-03-09,7.95,17238,United Kingdom,7.95
546108,20967,GREY FLORAL FELTCRAFT SHOULDER BAG,1,2011-03-09,3.75,15529,United Kingdom,3.75
546108,84212,"""ASSORTED FLOWER COLOUR """"LEIS""""""",12,2011-03-09,0.65,15529,United Kingdom,7.800000000000001
546133,23008,DOLLY GIRL BABY GIFT SET,6,2011-03-09,14.95,14291,United Kingdom,89.69999999999999
546133,22197,SMALL POPCORN HOLDER,12,2011-03-09,0.85,14291,United Kingdom,10.2
546136,22668,PINK BABY BUNTING,2,2011-03-09,5.79,Unknown,United Kingdom,11.58
546165,22424,ENAMEL BREAD BIN CREAM,1,2011-03-10,12.75,18183,United Kingdom,12.75
546171,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-03-10,1.45,16359,United Kingdom,17.4
546246,21624,VINTAGE UNION JACK DOORSTOP,3,2011-03-10,5.95,14841,United Kingdom,17.85
546249,21115,ROSE CARAVAN DOORSTOP,1,2011-03-10,6.75,14606,United Kingdom,6.75
546252,22690,DOORMAT HOME SWEET HOME BLUE ,2,2011-03-10,7.95,14930,Channel Islands,15.9
546252,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-03-10,2.95,14930,Channel Islands,35.40000000000001
546368,22654,DELUXE SEWING KIT ,2,2011-03-11,5.95,Unknown,United Kingdom,11.9
546383,21062,PARTY INVITES SPACEMAN,12,2011-03-11,0.85,13654,United Kingdom,10.2
546411,85099B,JUMBO BAG RED RETROSPOT,100,2011-03-11,1.95,12939,United Kingdom,195.0
546415,48194,DOORMAT HEARTS,2,2011-03-13,7.95,17975,United Kingdom,15.9
546425,22241,GARLAND WOODEN HAPPY EASTER,12,2011-03-13,1.25,16983,United Kingdom,15.0
546438,22303,COFFEE MUG APPLES DESIGN,36,2011-03-14,2.1,15125,United Kingdom,75.60000000000001
546466,84898F,YELLOW FLOWERS FELT HANDBAG KIT,1,2011-03-14,2.1,18118,United Kingdom,2.1
546466,20969,RED FLORAL FELTCRAFT SHOULDER BAG,2,2011-03-14,3.75,18118,United Kingdom,7.5
546498,85152,HAND OVER THE CHOCOLATE   SIGN ,2,2011-03-14,2.1,15493,United Kingdom,4.2
C546501,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,-2,2011-03-14,4.95,12584,Italy,-9.9
546524,22148,EASTER CRAFT 4 CHICKS ,5,2011-03-14,1.95,17811,United Kingdom,9.75
546634,82583,HOT BATHS METAL SIGN,2,2011-03-15,2.1,14527,United Kingdom,4.2
546638,22617,BAKING SET SPACEBOY DESIGN,3,2011-03-15,4.95,15106,United Kingdom,14.85
546639,85099B,JUMBO BAG RED RETROSPOT,10,2011-03-15,1.95,13971,United Kingdom,19.5
546656,DOT,DOTCOM POSTAGE,1,2011-03-15,172.54,Unknown,United Kingdom,172.54
546677,22844,VINTAGE CREAM DOG FOOD CONTAINER,12,2011-03-15,7.65,18144,United Kingdom,91.80000000000001
546679,22316,200 BENDY SKULL STRAWS,3,2011-03-15,1.25,13121,United Kingdom,3.75
546759,20702,PINK PADDED MOBILE,9,2011-03-16,4.25,12712,Germany,38.25
546760,22720,SET OF 3 CAKE TINS PANTRY DESIGN ,3,2011-03-16,4.95,12597,Spain,14.85
546762,22431,WATERING CAN BLUE ELEPHANT,1,2011-03-16,1.95,17961,United Kingdom,1.95
546788,21730,GLASS STAR FROSTED T-LIGHT HOLDER,6,2011-03-17,4.95,13946,United Kingdom,29.7
546791,21245,GREEN POLKADOT PLATE ,8,2011-03-17,1.69,17716,United Kingdom,13.52
546862,21277,FRENCH STYLE EMBOSSED HEART CABINET,1,2011-03-17,21.95,16216,United Kingdom,21.95
546882,21175,GIN + TONIC DIET METAL SIGN,6,2011-03-17,2.55,14422,United Kingdom,15.3
546884,20846,ZINC HEART LATTICE T-LIGHT HOLDER,2,2011-03-17,2.46,Unknown,United Kingdom,4.92
546888,20653,CHERRY BLOSSOM LUGGAGE TAG,2,2011-03-17,2.46,Unknown,United Kingdom,4.92
546888,22228,BUNNY WOODEN PAINTED WITH BIRD ,1,2011-03-17,1.63,Unknown,United Kingdom,1.63
546888,84978,HANGING HEART JAR T-LIGHT HOLDER,4,2011-03-17,2.46,Unknown,United Kingdom,9.84
546888,85099F,JUMBO BAG STRAWBERRY,1,2011-03-17,4.13,Unknown,United Kingdom,4.13
546891,22268,EASTER DECORATION SITTING BUNNY,1,2011-03-17,1.63,Unknown,United Kingdom,1.63
546891,85093,CANDY SPOT EGG WARMER HARE,6,2011-03-17,0.83,Unknown,United Kingdom,4.98
546892,22233,JIGSAW RABBIT AND BIRDHOUSE,1,2011-03-17,3.29,Unknown,United Kingdom,3.29
546892,22427,ENAMEL FLOWER JUG CREAM,2,2011-03-17,11.63,Unknown,United Kingdom,23.26
546896,15058C,ICE CREAM DESIGN GARDEN PARASOL,1,2011-03-17,24.96,Unknown,United Kingdom,24.96
546896,84535B,FAIRY CAKES NOTEBOOK A6 SIZE,1,2011-03-17,1.46,Unknown,United Kingdom,1.46
546896,22335,HEART DECORATION PAINTED ZINC ,1,2011-03-17,1.25,Unknown,United Kingdom,1.25
546944,22151,PLACE SETTING WHITE HEART,9,2011-03-18,0.42,14701,United Kingdom,3.78
546950,22261,FELT EGG COSY WHITE RABBIT ,2,2011-03-18,0.85,16511,United Kingdom,1.7
546973,22412,METAL SIGN NEIGHBOURHOOD WITCH ,2,2011-03-18,4.13,Unknown,United Kingdom,8.26
546982,84596F,SMALL MARSHMALLOWS PINK BOWL,1,2011-03-18,0.42,15483,United Kingdom,0.42
C546997,22399,MAGNETS PACK OF 4 CHILDHOOD MEMORY,-6,2011-03-18,1.25,12748,United Kingdom,-7.5
547023,22499,WOODEN UNION JACK BUNTING,18,2011-03-18,5.95,16422,United Kingdom,107.1
547042,22501,PICNIC BASKET WICKER LARGE,1,2011-03-20,20.79,Unknown,United Kingdom,20.79
547052,85123A,WHITE HANGING HEART T-LIGHT HOLDER,5,2011-03-20,2.95,18225,United Kingdom,14.75
547060,84596G,SMALL CHOCOLATES PINK BOWL,1,2011-03-20,0.42,17954,United Kingdom,0.42
547065,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-03-20,1.95,17068,United Kingdom,19.5
547069,22584,PACK OF 6 PANNETONE GIFT BOXES,1,2011-03-20,2.55,16710,United Kingdom,2.55
547072,21242,RED RETROSPOT PLATE ,8,2011-03-20,1.69,13592,United Kingdom,13.52
547094,20749,ASSORTED COLOUR MINI CASES,12,2011-03-21,6.35,13934,United Kingdom,76.19999999999999
547094,21622,VINTAGE UNION JACK CUSHION COVER,4,2011-03-21,4.95,13934,United Kingdom,19.8
547192,21221,SET/4 BADGES CUTE CREATURES,10,2011-03-21,1.25,15855,United Kingdom,12.5
547209,21981,PACK OF 12 WOODLAND TISSUES ,24,2011-03-21,0.29,13081,United Kingdom,6.959999999999999
547247,21314,SMALL GLASS HEART TRINKET POT,8,2011-03-22,2.1,18225,United Kingdom,16.8
547248,84849D,HOT BATHS SOAP HOLDER,2,2011-03-22,3.29,Unknown,United Kingdom,6.58
547250,22419,LIPSTICK PEN RED,1,2011-03-22,0.83,Unknown,United Kingdom,0.83
547350,21889,WOODEN BOX OF DOMINOES,12,2011-03-22,1.25,17272,United Kingdom,15.0
547374,22721,SET OF 3 CAKE TINS SKETCHBOOK,1,2011-03-22,4.95,16110,United Kingdom,4.95
547380,20770,ABSTRACT CIRCLE JOURNAL ,2,2011-03-22,2.55,16809,United Kingdom,5.1
547383,22551,PLASTERS IN TIN SPACEBOY,12,2011-03-22,1.65,12613,Germany,19.8
547386,22293,HANGING CHICK GREEN DECORATION,1,2011-03-22,2.92,Unknown,United Kingdom,2.92
547400,20713,JUMBO BAG OWLS,3,2011-03-22,4.13,Unknown,United Kingdom,12.39
547420,21559,STRAWBERRY LUNCH BOX WITH CUTLERY,6,2011-03-23,2.55,15449,United Kingdom,15.3
547504,20971,PINK BLUE FELT CRAFT TRINKET BOX,12,2011-03-23,1.25,12683,France,15.0
547511,84970S,HANGING HEART ZINC T-LIGHT HOLDER,12,2011-03-23,0.85,17411,United Kingdom,10.2
547547,21340,CLASSIC METAL BIRDCAGE PLANT HOLDER,1,2011-03-23,24.96,Unknown,United Kingdom,24.96
547563,22371,AIRLINE BAG VINTAGE TOKYO 78,4,2011-03-24,4.25,15651,United Kingdom,17.0
547567,48194,DOORMAT HEARTS,3,2011-03-24,7.95,17644,United Kingdom,23.85
547570,21313,GLASS HEART T-LIGHT HOLDER ,12,2011-03-24,0.85,13636,United Kingdom,10.2
547656,22441,GROW YOUR OWN BASIL IN ENAMEL MUG,1,2011-03-24,2.1,13263,United Kingdom,2.1
547665,22907,PACK OF 20 NAPKINS PANTRY DESIGN,12,2011-03-24,0.85,14256,United Kingdom,10.2
547665,22841,ROUND CAKE TIN VINTAGE GREEN,2,2011-03-24,7.95,14256,United Kingdom,15.9
547690,22418,10 COLOUR SPACEBOY PEN,24,2011-03-24,0.85,16063,United Kingdom,20.4
547697,22487,WHITE WOOD GARDEN PLANT LADDER,2,2011-03-24,9.95,14348,United Kingdom,19.9
547705,22996,TRAVEL CARD WALLET VINTAGE TICKET,24,2011-03-24,0.42,14056,United Kingdom,10.08
547708,21876,POTTERING MUG,432,2011-03-24,1.48,17450,United Kingdom,639.36
547721,20975,12 PENCILS SMALL TUBE RED RETROSPOT,24,2011-03-25,0.65,13000,United Kingdom,15.6
547723,22428,ENAMEL FIRE BUCKET CREAM,2,2011-03-25,6.95,Unknown,United Kingdom,13.9
C547725,84929,ASSTD FRUIT+FLOWERS FRIDGE MAGNETS,-144,2011-03-25,0.55,Unknown,United Kingdom,-79.2
547785,22730,ALARM CLOCK BAKELIKE IVORY,2,2011-03-25,3.75,13097,United Kingdom,7.5
547786,82578,KITCHEN METAL SIGN,2,2011-03-25,0.55,14587,United Kingdom,1.1
547790,22344,PARTY PIZZA DISH PINK POLKADOT,12,2011-03-25,0.85,12545,Spain,10.2
547790,21382,SET/4 SPRING FLOWER DECORATION,6,2011-03-25,2.95,12545,Spain,17.7
547795,84840,SWEETHEART CARRY-ALL BASKET,1,2011-03-25,8.5,14536,United Kingdom,8.5
547822,22649,STRAWBERRY FAIRY CAKE TEAPOT,24,2011-03-25,4.25,12668,Germany,102.0
547825,22605,WOODEN CROQUET GARDEN SET,1,2011-03-25,14.95,12778,Netherlands,14.95
547830,84279B,CHERRY BLOSSOM DECORATIVE FLASK,1,2011-03-25,8.29,Unknown,United Kingdom,8.29
547832,82484,WOOD BLACK BOARD ANT WHITE FINISH,12,2011-03-25,6.75,17511,United Kingdom,81.0
547850,85186C,BUNNY EGG GARLAND,1,2011-03-27,0.42,14472,United Kingdom,0.42
547860,22966,GINGERBREAD MAN COOKIE CUTTER,2,2011-03-27,1.25,17625,United Kingdom,2.5
547885,22801,ANTIQUE GLASS PEDESTAL BOWL,4,2011-03-28,3.75,17314,United Kingdom,15.0
547887,22258,FELT FARM ANIMAL RABBIT,12,2011-03-28,1.25,16245,United Kingdom,15.0
547891,22355,CHARLOTTE BAG SUKI DESIGN,10,2011-03-28,0.85,13266,United Kingdom,8.5
547910,22380,TOY TIDY SPACEBOY  ,2,2011-03-28,2.1,14159,United Kingdom,4.2
547910,22666,RECIPE BOX PANTRY YELLOW DESIGN,1,2011-03-28,2.95,14159,United Kingdom,2.95
547935,21761,WOOD AND GLASS MEDICINE CABINET,1,2011-03-28,29.95,15874,United Kingdom,29.95
547937,21365,MIRRORED WALL ART STARS,1,2011-03-28,2.95,15068,United Kingdom,2.95
547940,82494L,WOODEN FRAME ANTIQUE WHITE ,24,2011-03-28,2.55,16814,United Kingdom,61.2
547964,21400,RED PUDDING SPOON,1,2011-03-28,0.42,Unknown,United Kingdom,0.42
547964,22558,CLOTHES PEGS RETROSPOT PACK 24 ,1,2011-03-28,3.29,Unknown,United Kingdom,3.29
547967,21673,WHITE SPOT BLUE CERAMIC DRAWER KNOB,6,2011-03-28,3.29,Unknown,United Kingdom,19.74
547985,20969,RED FLORAL FELTCRAFT SHOULDER BAG,8,2011-03-29,3.75,16455,United Kingdom,30.0
548165,23182,TOILET SIGN OCCUPIED OR VACANT,3,2011-03-29,2.5,Unknown,United Kingdom,7.5
548166,15056bl,EDWARDIAN PARASOL BLACK,1,2011-03-29,12.46,Unknown,United Kingdom,12.46
548168,21430,SET/3 RED GINGHAM ROSE STORAGE BOX,1,2011-03-29,7.46,Unknown,United Kingdom,7.46
548178,22781,GUMBALL MAGAZINE RACK,2,2011-03-29,7.65,14367,United Kingdom,15.3
548191,22939,APRON APPLE DELIGHT,1,2011-03-29,4.96,Unknown,United Kingdom,4.96
548194,22917,HERB MARKER ROSEMARY,1,2011-03-29,1.63,Unknown,United Kingdom,1.63
548203,22629,SPACEBOY LUNCH BOX ,14,2011-03-29,4.95,Unknown,United Kingdom,69.3
548330,22728,ALARM CLOCK BAKELIKE PINK,2,2011-03-30,3.75,14810,United Kingdom,7.5
548331,21902,"KEY FOB , FRONT  DOOR ",24,2011-03-30,0.65,13047,United Kingdom,15.6
548373,22059,CERAMIC STRAWBERRY DESIGN MUG,1,2011-03-30,3.29,Unknown,United Kingdom,3.29
548373,47590A,BLUE HAPPY BIRTHDAY BUNTING,1,2011-03-30,10.79,Unknown,United Kingdom,10.79
548400,22757,LARGE RED BABUSHKA NOTEBOOK ,3,2011-03-30,1.25,17400,United Kingdom,3.75
548451,21918,SET 12 KIDS COLOUR  CHALK STICKS,6,2011-03-31,0.42,17365,United Kingdom,2.52
548505,37340,MULTICOLOUR SPRING FLOWER MUG,1,2011-03-31,8.29,Unknown,United Kingdom,8.29
548516,21992,VINTAGE PAISLEY STATIONERY SET,1,2011-03-31,2.46,Unknown,United Kingdom,2.46
548521,21949,SET OF 6 STRAWBERRY CHOPSTICKS,12,2011-03-31,1.25,17735,United Kingdom,15.0
548522,22960,JAM MAKING SET WITH JARS,3,2011-03-31,8.29,Unknown,United Kingdom,24.87
548537,90173,,-28,2011-03-31,0.0,Unknown,United Kingdom,0.0
548545,22926,IVORY GIANT GARDEN THERMOMETER,1,2011-03-31,5.95,13118,United Kingdom,5.95
545227,35810A,ENAMEL PINK COFFEE CONTAINER,6,2011-03-01,2.1,12428,Finland,12.6
545294,35921,EASTER BUNNY HANGING GARLAND,7,2011-03-01,1.25,17965,United Kingdom,8.75
545301,22551,PLASTERS IN TIN SPACEBOY,12,2011-03-01,1.65,12679,France,19.8
545301,20677,PINK POLKADOT BOWL,8,2011-03-01,1.25,12679,France,10.0
545312,22178,VICTORIAN GLASS HANGING T-LIGHT,6,2011-03-01,1.25,15456,United Kingdom,7.5
545320,22630,DOLLY GIRL LUNCH BOX,192,2011-03-01,1.65,14156,EIRE,316.8
545410,47566,PARTY BUNTING,5,2011-03-02,4.95,16670,United Kingdom,24.75
545417,22726,ALARM CLOCK BAKELIKE GREEN,4,2011-03-02,3.75,15622,United Kingdom,15.0
545419,85066,CREAM SWEETHEART MINI CHEST,2,2011-03-02,12.75,15104,United Kingdom,25.5
C545434,22148,EASTER CRAFT 4 CHICKS ,-3,2011-03-02,1.95,13410,United Kingdom,-5.85
545474,22848,BREAD BIN DINER STYLE PINK,2,2011-03-03,16.95,16709,United Kingdom,33.9
545522,21531,RED RETROSPOT SUGAR JAM BOWL,6,2011-03-03,2.55,15596,United Kingdom,15.3
545530,23194,GYMKHANA TREASURE BOOK BOX,8,2011-03-03,2.25,17416,United Kingdom,18.0
545533,22614,PACK OF 12 SPACEBOY TISSUES,48,2011-03-03,0.29,12524,Germany,13.92
545581,22419,LIPSTICK PEN RED,12,2011-03-04,0.42,Unknown,United Kingdom,5.04
545582,21156,RETROSPOT CHILDRENS APRON,60,2011-03-04,1.65,13694,United Kingdom,99.0
545587,21875,KINGS CHOICE MUG,2,2011-03-04,1.25,14796,United Kingdom,2.5
545587,21175,GIN + TONIC DIET METAL SIGN,3,2011-03-04,2.55,14796,United Kingdom,7.649999999999999
